gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
PTPRA|5786_calculated,18.449,19.5069,20,p,
THBD|7056_calculated,18.2962,10.3141,20,p,
NSFL1C|55968_calculated,17.5785,23.8686,20,p,
INSM1|3642_calculated,16.7416,7.1181,20,p,
SEC23B|10483_calculated,16.5691,30.8914,20,p,
ENTPD6|955_calculated,16.3864,28.84,20,p,
DDRGK1|65992_calculated,16.3625,26.0019,20,p,
SIRPA|140885_calculated,15.8781,15.5102,20,p,
TBC1D20|128637_calculated,15.8256,13.5755,20,p,
CPXM1|56265_calculated,15.6279,7.1698,20,p,
SNORD17|692086_calculated,15.5351,11.8362,20,p,
CST7|8530_calculated,15.0317,16.8436,20,p,
SDCBP2|27111_calculated,14.4129,31.8827,20,p,
NRSN2|80023_calculated,14.3257,11.5987,20,p,
RIN2|54453_calculated,13.6669,13.7795,20,p,
MKKS|8195_calculated,12.9645,17.4496,20,p,
BTBD3|22903_calculated,11.8632,13.6005,20,p,
RASSF2|9770_calculated,11.8467,5.1157,20,p,
DTD1|92675_calculated,11.2914,15.3484,20,p,
FERMT1|55612_calculated,10.8704,20.761,20,p,
ATRN|8455_calculated,10.3598,13.0604,20,p,
PET117|100303755_calculated,10.287,13.9507,20,p,
SRXN1|140809_calculated,10.2806,18.7825,20,p,
VPS16|64601_calculated,10.1093,12.5709,20,p,
RBBP9|10741_calculated,9.9115,9.8952,20,p,
ESF1|51575_calculated,9.7018,10.8553,20,p,
RNF24|11237_calculated,9.6215,6.9519,20,p,
RALGAPA2|57186_calculated,8.619,10.3827,20,p,
FOXA2|3170_calculated,8.4177,17.8923,20,p,
CST2|1470_calculated,8.4162,9.9848,20,p,
CSRP2BP|57325_calculated,8.3861,9.5937,20,p,
EBF4|57593_calculated,8.3041,3.8426,20,p,
STK35|140901_calculated,8.2545,10.8388,20,p,
BMP2|650_calculated,8.1345,12.6627,20,p,
CDS2|8760_calculated,7.9814,4.7747,20,p,
CRNKL1|51340_calculated,7.9139,9.2001,20,p,
GPCPD1|56261_calculated,7.3179,5.5809,20,p,
AP5S1|55317_calculated,7.2656,9.4761,20,p,
PANK2|80025_calculated,7.1295,8.2977,20,p,
SOX12|6666_calculated,7.0055,8.9513,20,p,
SLC23A2|9962_calculated,6.8872,4.4412,20,p,
ADAM33|80332_calculated,6.7824,0.902,20,p,
SMOX|54498_calculated,6.6977,11.4061,20,p,
SLC24A3|57419_calculated,6.6524,3.6368,20,p,
FAM110A|83541_calculated,6.5719,13.6709,20,p,
PLCB4|5332_calculated,6.5691,4.9789,20,p,
C20orf194|25943_calculated,6.5599,2.1792,20,p,
FASTKD5|60493_calculated,6.5324,9.4372,20,p,
ISM1|140862_calculated,6.1231,1.537,20,p,
PLCB1|23236_calculated,5.937,3.0946,20,p,
OVOL2|58495_calculated,5.6516,11.5844,20,p,
TRMT6|51605_calculated,5.4642,8.5265,20,p,
KIF16B|55614_calculated,5.4201,5.6014,20,p,
ZNF337|26152_calculated,5.3561,4.2754,20,p,
SLC52A3|113278_calculated,5.318,10.1091,20,p,
HSPA12B|116835_calculated,5.0681,2.4456,20,p,
UBOX5|22888_calculated,4.5067,4.2723,20,p,
GZF1|64412_calculated,4.4999,4.138,20,p,
FLRT3|23767_calculated,4.4886,6.751,20,p,
POLR3F|10621_calculated,4.3815,4.8764,20,p,
ZNF337|?_calculated,4.1749,3.4601,20,p,
NKX2-2|4821_calculated,3.8559,0.8984,20,p,
ZNF133|7692_calculated,3.8165,3.775,20,p,
SIGLEC1|6614_calculated,3.7871,2.6725,20,p,
LINC00261|140828_calculated,3.6765,5.0655,20,p,
TASP1|55617_calculated,3.4567,3.603,20,p,
C20orf96|140680_calculated,3.3022,4.2221,20,p,
NDUFAF5|79133_calculated,3.2366,3.7473,20,p,
ZNF343|79175_calculated,3.1562,3.2201,20,p,
SYNDIG1|79953_calculated,3.1161,1.8775,20,p,
SIRPG|55423_calculated,3.0761,3.156,20,p,
LAMP5|24141_calculated,2.9946,1.8322,20,p,
C20orf196|149840_calculated,2.9937,3.6862,20,p,
SNPH|9751_calculated,2.9675,2.4475,20,p,
GINS1|9837_calculated,2.9191,7.2648,20,p,
ADRA1D|146_calculated,2.8376,0.9512,20,p,
MCM8|84515_calculated,2.6756,4.1893,20,p,
SLC4A11|83959_calculated,2.3498,5.9608,20,p,
SPTLC3|55304_calculated,1.9832,2.0253,20,p,
NANP|140838_calculated,1.9026,2.6849,20,p,
TMEM74B|55321_calculated,1.7959,3.1563,20,p,
CSNK2A1|1457|2of2_calculated,1.7908,2.3652,20,p,
LRRN4|164312_calculated,1.4723,0.6248,20,p,
SNORD110|692213_calculated,1.2406,1.9284,20,p,
SIRPB1|10326_calculated,1.0592,1.3405,20,p,
PRND|23627_calculated,1.0516,0.3118,20,p,
MACROD2|140733_calculated,0.9531,1.1098,20,p,
SIRPB2|284759_calculated,0.8421,0.7428,20,p,
PCSK2|5126_calculated,0.769,0.3774,20,p,
BFSP1|631_calculated,0.7255,0.6203,20,p,
TCF15|6939_calculated,0.662,0.4182,20,p,
OXT|5020_calculated,0.5714,0.9459,20,p,
C20orf202|400831_calculated,0.5152,0.524,20,p,
DZANK1|55184_calculated,0.4591,0.4821,20,p,
CST4|1472_calculated,0.3985,2.2603,20,p,
SNORD56|26793|1of2_calculated,0.395,0.239,20,p,
SNORA51|677831|1of4_calculated,0.3207,0.451,20,p,
SNORD119|100113378_calculated,0.3091,0.368,20,p,
RSPO4|343637_calculated,0.3052,0.8662,20,p,
CST5|1473_calculated,0.3006,0.2074,20,p,
MIR103A2|406896_calculated,0.2102,0.222,20,p,
GNRH2|2797_calculated,0.1473,0.1889,20,p,
PAK7|57144_calculated,0.1455,0.0611,20,p,
SPEF1|25876_calculated,0.1439,0.2205,20,p,
SIRPD|128646_calculated,0.1326,0.1412,20,p,
SNORD56|26793|2of2_calculated,0.1311,0.0936,20,p,
TMC2|117532_calculated,0.0947,0.0452,20,p,
ANGPT4|51378_calculated,0.0859,0.0549,20,p,
FAM182B|728882_calculated,0.0785,0.0705,20,p,
C20orf26|26074_calculated,0.0777,0.0572,20,p,
CST11|140880_calculated,0.0698,0.0254,20,p,
DEFB126|81623_calculated,0.067,0.0893,20,p,
VSX1|30813_calculated,0.0581,0.0675,20,p,
CSTL1|128817_calculated,0.0551,0.103,20,p,
SEL1L2|80343_calculated,0.0462,0.0159,20,p,
MACROD2-AS1|100379174_calculated,0.0454,0.0258,20,p,
NCOR1P1|149934_calculated,0.0441,0.0927,20,p,
BANF2|140836_calculated,0.0382,0.1275,20,p,
MIR663A|724033_calculated,0.0219,0.0183,20,p,
TGM6|343641_calculated,0.0217,0.0113,20,p,
C20orf141|128653_calculated,0.0199,0.0192,20,p,
FAM182A|284800_calculated,0.019,0.0126,20,p,
C20orf78|100128496_calculated,0.0187,0.0067,20,p,
SSTR4|6754_calculated,0.0167,0.0146,20,p,
TMEM239|100288797_calculated,0.013,0.012,20,p,
CST9L|128821_calculated,0.0127,0.0113,20,p,
SNORA51|677831|3of4_calculated,0.0125,0.0051,20,p,
PRNT|149830_calculated,0.0118,0.0097,20,p,
PROKR2|128674_calculated,0.0118,0.0616,20,p,
GGTLC1|92086_calculated,0.0115,0.0137,20,p,
AVP|551_calculated,0.0106,0.0428,20,p,
SCRT2|85508_calculated,0.0089,0.0065,20,p,
CST8|10047_calculated,0.0079,0.0139,20,p,
DEFB132|400830_calculated,0.0079,0.0049,20,p,
RAD21L1|642636_calculated,0.0067,0.0308,20,p,
PDYN|5173_calculated,0.0064,0.0032,20,p,
PAX1|5075_calculated,0.0063,0.0498,20,p,
DEFB127|140850_calculated,0.005,0.0128,20,p,
CST9|128822_calculated,0.0044,0.0064,20,p,
HAO1|54363_calculated,0.004,0.0929,20,p,
DEFB125|245938_calculated,0.0037,0.0032,20,p,
SNORA51|677831|4of4_calculated,0.0035,0.0016,20,p,
SNORA51|677831|2of4_calculated,0.0034,0.001,20,p,
DEFB129|140881_calculated,0.0032,0.0043,20,p,
NKX2-4|644524_calculated,0.0017,0.0028,20,p,
DEFB128|245939_calculated,0.0012,0.0041,20,p,
HCK|3055_calculated,6.7893,8.8886,20,q,11-
MAPRE1|22919_calculated,49.9346,54.2586,20,q,11.1-
SCAND1|51282_calculated,22.9725,32.5385,20,q,11.1-
MAFB|9935_calculated,20.4812,13.1697,20,q,11.1-
FOXS1|2307_calculated,7.2405,4.3006,20,q,11.1-
EPB41L1|2036_calculated,14.5293,16.4509,20,q,11.2-
NNAT|4826_calculated,12.4601,1.6258,20,q,11.2-
STK4|6789_calculated,12.3782,11.7313,20,q,11.2-
LPIN3|64900_calculated,4.655,6.4196,20,q,11.2-
ASIP|434_calculated,0.4363,0.3782,20,q,11.2-
RALY|22913_calculated,24.9828,40.2223,20,q,11.21-
NDRG3|57446_calculated,15.7904,20.2893,20,q,11.21-
RPRD1B|58490_calculated,12.3159,15.0588,20,q,11.21-
PHF20|51230_calculated,7.1193,6.0843,20,q,11.22-
DHX35|60625_calculated,5.1597,5.225,20,q,11.22-
CTNNBL1|56259_calculated,9.0544,12.1897,20,q,11.23-
RPN2|6185_calculated,89.3874,158.0944,20,q,12-
PIGT|51604_calculated,57.9138,82.1685,20,q,12-
SRC|6714_calculated,29.2458,46.1419,20,q,12-
SRSF6|6431_calculated,28.6778,34.4984,20,q,12-
TOP1|7150_calculated,24.999,38.2743,20,q,12-
JPH2|57158_calculated,18.7863,1.7614,20,q,12-
MMP9|4318_calculated,18.7296,26.0726,20,q,12-
TOMM34|10953_calculated,16.6941,33.4184,20,q,12-
PLCG1|5335_calculated,15.2449,12.4708,20,q,12-
IFT52|51098_calculated,11.8538,12.7016,20,q,12-
NCOA5|57727_calculated,10.9087,12.7856,20,q,12-
CD40|958_calculated,6.4137,6.6383,20,q,12-
PABPC1L|80336_calculated,2.7063,4.0979,20,q,12-
TNNC2|7125_calculated,1.7458,2.0401,20,q,12-
SEMG2|6407_calculated,0.2731,1.0708,20,q,12-
PTPRT|11122_calculated,0.2503,0.0847,20,q,12-
SPINT3|10816_calculated,0.0111,0.0062,20,q,12-
B4GALT5|9334_calculated,29.8803,36.4388,20,q,13.1-
PTPN1|5770_calculated,22.9158,24.0991,20,q,13.1-
MATN4|8785_calculated,0.1444,0.1163,20,q,13.1-
ZFP64|55734_calculated,5.2623,6.7418,20,q,13.11-
PKIG|11142_calculated,57.8027,22.1348,20,q,13.12-
SULF2|55959_calculated,41.5883,35.2426,20,q,13.12-
GNAS|2778_calculated,110.8905,130.5077,20,q,13.2-
TPD52L2|7165_calculated,45.257,56.0634,20,q,13.2-
LAMA5|3911_calculated,34.3769,23.1528,20,q,13.2-
EDN3|1908_calculated,2.3837,3.4392,20,q,13.2-
CYP24A1|1591_calculated,0.1658,0.8126,20,q,13.2-
MC3R|4159_calculated,0.0206,0.0092,20,q,13.2-
PMEPA1|56937_calculated,35.6707,46.1121,20,q,13.31-
PHACTR3|116154_calculated,0.7039,0.478,20,q,13.32-
MYL9|10398_calculated,2739.3368,299.1312,20,q,
PPDPF|79144_calculated,613.1172,912.5878,20,q,
RPS21|6227_calculated,352.4334,500.8618,20,q,
ATP5E|514_calculated,344.5774,461.0451,20,q,
YWHAB|7529_calculated,145.3803,177.815,20,q,
CTSA|5476_calculated,123.9245,177.2897,20,q,
PSMA7|5688_calculated,113.4919,180.4378,20,q,
CTSZ|1522_calculated,98.9682,131.4073,20,q,
CHMP4B|128866_calculated,96.335,112.3773,20,q,
SDC4|6385_calculated,90.7856,137.8973,20,q,
SLPI|6590_calculated,78.1085,230.4764,20,q,
TGM2|7052_calculated,77.9961,63.9364,20,q,
ROMO1|140823_calculated,75.5993,114.367,20,q,
EIF6|3692_calculated,74.7673,143.1169,20,q,
CEBPB|1051_calculated,69.3706,73.9105,20,q,
SLMO2|51012_calculated,68.3278,103.4826,20,q,
PI3|5266_calculated,66.5534,286.993,20,q,
PLTP|5360_calculated,55.5595,45.5367,20,q,
DYNLRB1|83658_calculated,51.4088,58.127,20,q,
SAMHD1|25939_calculated,46.4707,33.4211,20,q,
SERINC3|10955_calculated,44.8088,45.831,20,q,
STAU1|6780_calculated,42.9249,51.4095,20,q,
ID1|3397_calculated,42.4612,105.5593,20,q,
BCL2L1|598_calculated,42.1447,75.0406,20,q,
AHCY|191_calculated,39.5785,75.3076,20,q,
WFDC2|10406_calculated,39.5642,64.5838,20,q,
TMEM189-UBE2V1|387522_calculated,39.0763,48.3145,20,q,
PTGIS|5740_calculated,38.5059,6.0103,20,q,
RBM38|55544_calculated,37.6693,32.2681,20,q,
CPNE1|8904_calculated,37.113,50.6635,20,q,
FAM210B|116151_calculated,36.7201,31.7908,20,q,
ADRM1|11047_calculated,36.2279,64.3892,20,q,
ERGIC3|51614_calculated,33.7536,53.2865,20,q,
PRPF6|24148_calculated,33.3045,41.8927,20,q,
TP53INP2|58476_calculated,32.8051,20.2824,20,q,
MANBAL|63905_calculated,31.9051,36.6158,20,q,
DBNDD2|55861_calculated,31.3912,32.8174,20,q,
RNF114|55905_calculated,29.6354,37.8058,20,q,
DNTTIP1|116092_calculated,28.4164,40.6815,20,q,
CSE1L|1434_calculated,28.4148,44.8187,20,q,
DPM1|8813_calculated,28.0498,38.912,20,q,
TM9SF4|9777_calculated,26.6826,34.8818,20,q,
MAP1LC3A|84557_calculated,26.5754,19.2269,20,q,
SLC2A4RG|56731_calculated,26.0723,32.5832,20,q,
EIF2S2|8894_calculated,25.426,39.8249,20,q,
SOX18|54345_calculated,24.6433,15.8726,20,q,
ATP9A|10079_calculated,24.5189,21.1242,20,q,
RBM39|9584_calculated,24.2561,25.4309,20,q,
PCIF1|63935_calculated,23.479,25.9824,20,q,
HM13|81502_calculated,22.8259,42.7976,20,q,
ADNP|23394_calculated,22.7535,25.0162,20,q,
DDX27|55661_calculated,22.0468,30.4586,20,q,
ZNFX1|57169_calculated,21.9479,20.1806,20,q,
BPIFB1|92747_calculated,21.8515,104.0958,20,q,
YTHDF1|54915_calculated,21.0834,26.8476,20,q,
BLCAP|10904_calculated,20.291,27.5718,20,q,
TGIF2|60436_calculated,18.9786,32.9869,20,q,
POFUT1|23509_calculated,18.6281,19.9019,20,q,
PROCR|10544_calculated,18.3527,21.3901,20,q,
FAM83D|81610_calculated,18.2375,7.156,20,q,
ACSS2|55902_calculated,17.6396,30.1348,20,q,
DLGAP4|22839_calculated,17.4876,13.9483,20,q,
TRPC4AP|26133_calculated,17.3898,23.3976,20,q,
COMMD7|149951_calculated,16.4782,21.5407,20,q,
HNF4A|3172_calculated,16.0899,30.8981,20,q,
DNAJC5|80331_calculated,15.5188,19.7856,20,q,
UBE2C|11065_calculated,14.8605,49.0203,20,q,
SLC35C2|51006_calculated,14.8298,23.3292,20,q,
KIF3B|9371_calculated,14.6158,17.4333,20,q,
TNFRSF6B|8771_calculated,14.5639,33.038,20,q,
ARFGAP1|55738_calculated,14.3099,19.5824,20,q,
MYBL2|4605_calculated,14.2429,42.7122,20,q,
PFDN4|5203_calculated,14.2309,18.4766,20,q,
OGFR|11054_calculated,14.1417,18.8984,20,q,
STX16|8675_calculated,13.59,14.3876,20,q,
PIGU|128869_calculated,13.3245,23.3077,20,q,
UCKL1|54963_calculated,12.8773,17.2203,20,q,
STMN3|50861_calculated,12.7604,11.6289,20,q,
GSS|2937_calculated,12.6428,24.1839,20,q,
NCOA6|23054_calculated,12.4208,13.9041,20,q,
SNTA1|6640_calculated,12.3656,7.3336,20,q,
ZNF217|7764_calculated,12.0715,14.5558,20,q,
ASXL1|171023_calculated,11.9668,10.81,20,q,
RBM12|10137_calculated,11.959,13.4904,20,q,
PCMTD2|55251_calculated,11.8473,12.1397,20,q,
ITCH|83737_calculated,11.6794,11.8438,20,q,
TPX2|22974_calculated,11.6266,32.1559,20,q,
PLAGL2|5326_calculated,11.5298,15.4049,20,q,
RAE1|8480_calculated,11.503,18.9822,20,q,
CSTF1|1477_calculated,11.3657,15.069,20,q,
ARFGEF2|10564_calculated,11.2173,12.8559,20,q,
ZGPAT|84619_calculated,11.0149,15.8865,20,q,
RGS19|10287_calculated,10.8782,15.1063,20,q,
PCK1|5105_calculated,10.7717,18.5407,20,q,
OSBPL2|9885_calculated,10.408,12.4725,20,q,
NCOA3|8202_calculated,10.1441,9.1823,20,q,
VAPB|9217_calculated,9.9507,11.5736,20,q,
RALGAPB|57148_calculated,9.5855,9.5606,20,q,
DIDO1|11083_calculated,9.0464,8.6579,20,q,
EDEM2|55741_calculated,9.0394,13.1045,20,q,
BCAS1|8537_calculated,8.7761,18.0513,20,q,
SLCO4A1|28231_calculated,8.7646,19.8544,20,q,
RTEL1|51750_calculated,8.5873,16.3183,20,q,
ARFRP1|10139_calculated,8.5458,9.7576,20,q,
ZMYND8|23613_calculated,8.5251,9.5314,20,q,
LSM14B|149986_calculated,8.4754,11.3771,20,q,
PDRG1|81572_calculated,8.455,14.6036,20,q,
PREX1|57580_calculated,8.3964,6.7229,20,q,
SLC2A10|81031_calculated,8.2721,9.0247,20,q,
ZSWIM1|90204_calculated,8.1581,8.7396,20,q,
NFATC2|4773_calculated,8.0395,6.036,20,q,
ACOT8|10005_calculated,8.0143,9.9279,20,q,
RAB22A|57403_calculated,7.9814,9.3589,20,q,
TTI1|9675_calculated,7.6571,10.5884,20,q,
TAF4|6874_calculated,7.5564,9.9742,20,q,
SNX21|90203_calculated,7.4386,5.3031,20,q,
PTK6|5753_calculated,7.2618,11.4956,20,q,
SLC9A8|23315_calculated,7.2504,7.9177,20,q,
SLC17A9|63910_calculated,7.1594,13.7568,20,q,
SOGA1|140710_calculated,7.0371,3.615,20,q,
SYS1|90196_calculated,6.9872,8.4815,20,q,
ELMO2|63916_calculated,6.9697,6.4389,20,q,
NECAB3|63941_calculated,6.9294,10.3736,20,q,
FRG1B|284802_calculated,6.867,5.2948,20,q,
ZHX3|23051_calculated,6.8607,3.2368,20,q,
AURKA|6790_calculated,6.81,18.1198,20,q,
SPATA2|9825_calculated,6.5337,9.7546,20,q,
NFS1|9054_calculated,6.5097,9.3565,20,q,
NPEPL1|79716_calculated,6.4216,6.4726,20,q,
CBFA2T2|9139_calculated,6.2404,5.3257,20,q,
TP53RK|112858_calculated,6.2261,8.0746,20,q,
ADA|100_calculated,6.2065,13.824,20,q,
CHD6|84181_calculated,5.8527,4.2277,20,q,
PPP1R16B|26051_calculated,5.4701,2.8122,20,q,
GMEB2|26205_calculated,5.3754,6.8354,20,q,
CEP250|11190_calculated,5.2632,5.649,20,q,
SNAI1|6615_calculated,5.2618,5.1353,20,q,
FITM2|128486_calculated,5.104,5.0786,20,q,
ZNF335|63925_calculated,5.0526,5.5207,20,q,
BCAS4|55653_calculated,5.0351,4.8877,20,q,
TSHZ2|128553_calculated,5.0081,1.8301,20,q,
DSN1|79980_calculated,4.9301,9.2576,20,q,
TCEA2|6919_calculated,4.7695,3.083,20,q,
ZNF512B|57473_calculated,4.7446,4.0685,20,q,
CABLES2|81928_calculated,4.7045,6.4319,20,q,
TCFL5|10732_calculated,4.6883,4.9836,20,q,
MOCS3|27304_calculated,4.5185,5.6586,20,q,
PPP1R3D|5509_calculated,4.4961,4.8299,20,q,
SAMD10|140700_calculated,4.4813,8.8735,20,q,
E2F1|1869_calculated,4.342,11.215,20,q,
TGM3|7053_calculated,4.317,30.5833,20,q,
PARD6B|84612_calculated,4.2972,6.2963,20,q,
FAM217B|63939_calculated,4.2567,3.4326,20,q,
GGT7|2686_calculated,4.2298,4.3689,20,q,
EEF1A2|1917_calculated,4.1763,15.8815,20,q,
CDK5RAP1|51654_calculated,4.0627,5.6672,20,q,
PXMP4|11264_calculated,4.019,4.2282,20,q,
TTPAL|79183_calculated,3.9005,4.3047,20,q,
SS18L1|26039_calculated,3.844,4.7826,20,q,
ACTR5|79913_calculated,3.7956,5.72,20,q,
MIR647|693232_calculated,3.7951,3.5102,20,q,
MMP24|10893_calculated,3.6306,3.2039,20,q,
VSTM2L|128434_calculated,3.4563,5.7104,20,q,
TOX2|84969_calculated,3.3639,2.2607,20,q,
GATA5|140628_calculated,3.1226,8.308,20,q,
ABHD16B|140701_calculated,3.0102,4.1314,20,q,
SGK2|10110_calculated,2.9999,6.5157,20,q,
KCNK15|60598_calculated,2.8975,3.5153,20,q,
COX4I2|84701_calculated,2.862,2.1373,20,q,
NEURL2|140825_calculated,2.8478,2.2265,20,q,
REM1|28954_calculated,2.8142,1.2684,20,q,
RBL1|5933_calculated,2.7536,3.9683,20,q,
MIR1914|100302137_calculated,2.6943,2.6372,20,q,
ZBTB46|140685_calculated,2.6834,2.0341,20,q,
TSPY26P|128854_calculated,2.5577,1.1906,20,q,
BMP7|655_calculated,2.5222,5.4858,20,q,
SPAG4|6676_calculated,2.4946,4.9773,20,q,
KCNB1|3745_calculated,2.3621,0.1927,20,q,
WISP2|8839_calculated,2.3458,0.7749,20,q,
COL9A3|1299_calculated,2.3112,9.8655,20,q,
DOK5|55816_calculated,2.2757,1.0118,20,q,
SLA2|84174_calculated,2.2514,2.3418,20,q,
ZBP1|81030_calculated,2.2131,2.5353,20,q,
FER1L4|80307|1of2_calculated,2.1477,3.5944,20,q,
KIAA1755|85449_calculated,2.1473,1.105,20,q,
EYA2|2139_calculated,2.1461,4.1429,20,q,
SNHG11|128439_calculated,1.862,2.4828,20,q,
C20orf166-AS1|253868_calculated,1.8543,0.1233,20,q,
PPP4R1L|55370_calculated,1.7295,1.6904,20,q,
ZSWIM3|140831_calculated,1.7108,1.9007,20,q,
FER1L4|80307|2of2_calculated,1.7102,2.573,20,q,
EMILIN3|90187_calculated,1.6819,1.1658,20,q,
ACTL10|170487_calculated,1.6605,2.1182,20,q,
SNORD12|692057_calculated,1.6116,1.5128,20,q,
NTSR1|4923_calculated,1.6093,1.6993,20,q,
SRMS|6725_calculated,1.4655,3.2427,20,q,
ZNF341|84905_calculated,1.4415,1.7105,20,q,
KCNG1|3755_calculated,1.3099,0.8134,20,q,
UCKL1-AS1|100113386_calculated,1.2106,1.1334,20,q,
HAR1B|768097_calculated,1.1677,0.9608,20,q,
SALL4|57167_calculated,1.159,1.8126,20,q,
SNORD12C|26765_calculated,1.0581,0.9069,20,q,
LBP|3929_calculated,1.0186,2.8515,20,q,
DPH3P1|100132911_calculated,1.013,1.1289,20,q,
TFAP2C|7022_calculated,1.0055,2.2664,20,q,
FAM65C|140876_calculated,0.9983,0.5992,20,q,
SNORA71C|677839_calculated,0.9947,1.2931,20,q,
DNMT3B|1789_calculated,0.923,2.1236,20,q,
L3MBTL1|26013_calculated,0.8812,0.5543,20,q,
SNORA71B|26776_calculated,0.8485,0.9642,20,q,
SPATA25|128497_calculated,0.839,0.7325,20,q,
SLC13A3|64849_calculated,0.8189,1.5009,20,q,
TP53TG5|27296_calculated,0.7998,0.9653,20,q,
APCDD1L|164284_calculated,0.7443,0.4336,20,q,
CASS4|57091_calculated,0.7115,0.5554,20,q,
ZNF334|55713_calculated,0.7015,0.6128,20,q,
SNORA71A|26777_calculated,0.6823,1.0095,20,q,
ZNF831|128611_calculated,0.6731,0.3978,20,q,
DUSP15|128853_calculated,0.6283,1.0021,20,q,
OPRL1|4987_calculated,0.5806,0.5548,20,q,
WFDC3|140686_calculated,0.5277,0.5998,20,q,
HAR1A|768096_calculated,0.5021,0.4275,20,q,
LINC00494|284749_calculated,0.487,0.295,20,q,
MYH7B|57644_calculated,0.4394,0.6085,20,q,
MLLT10P1|140678_calculated,0.4305,0.3388,20,q,
C20orf195|79025_calculated,0.4163,0.475,20,q,
SYCP2|10388_calculated,0.3889,0.6324,20,q,
XKR7|343702_calculated,0.3495,0.3552,20,q,
MYT1|4661_calculated,0.3462,0.3426,20,q,
NKAIN4|128414_calculated,0.3304,0.3298,20,q,
R3HDML|140902_calculated,0.3225,0.5021,20,q,
MIR645|693230_calculated,0.315,0.1025,20,q,
CBLN4|140689_calculated,0.304,0.1199,20,q,
MIR644A|693229_calculated,0.2973,0.1795,20,q,
MIR941-1|100126329_calculated,0.2957,0.1864,20,q,
RIMS4|140730_calculated,0.2956,0.4062,20,q,
BPI|671_calculated,0.2932,0.4222,20,q,
MIR499A|574501_calculated,0.2697,0.155,20,q,
SNORA71D|677840_calculated,0.2627,0.3237,20,q,
KCNQ2|3785|1of2_calculated,0.2569,0.2432,20,q,
MIR941-3|100126352_calculated,0.2544,0.182,20,q,
GCNT7|140687_calculated,0.2435,0.1512,20,q,
KCNQ2|3785|2of2_calculated,0.2431,0.2306,20,q,
BIRC7|79444_calculated,0.2377,1.0048,20,q,
TUBB1|81027_calculated,0.2376,0.3624,20,q,
C20orf144|128864_calculated,0.2296,0.2704,20,q,
GDF5|8200_calculated,0.2221,0.0603,20,q,
LINC00176|284739_calculated,0.2151,0.8029,20,q,
C20orf166|128826_calculated,0.1918,0.0129,20,q,
DEFB124|245937_calculated,0.189,0.0437,20,q,
CDH26|60437_calculated,0.182,0.1691,20,q,
FAM209B|388799_calculated,0.1734,0.14,20,q,
CTCFL|140690_calculated,0.1722,0.1427,20,q,
GDAP1L1|78997_calculated,0.1679,0.0697,20,q,
KCNS1|3787_calculated,0.1575,0.2372,20,q,
ARHGAP40|343578_calculated,0.1447,0.5279,20,q,
WFDC10B|280664_calculated,0.1291,0.1834,20,q,
BPIFA2|140683_calculated,0.1267,0.8508,20,q,
