gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
FTCD|10841_calculated,0.0813,0.2217,21,q,
KCNJ6|3763_calculated,0.0704,0.0882,21,q,
CLDN8|9073_calculated,0.0697,0.3538,21,q,
LINC00334|114042_calculated,0.0585,0.0344,21,q,
LINC00113|54088_calculated,0.0552,0.0947,21,q,
ANKRD20A11P|391267_calculated,0.0551,0.0698,21,q,
GRIK1-AS1|642976_calculated,0.0546,0.021,21,q,
ABCC13|150000_calculated,0.0489,0.1416,21,q,
OLIG1|116448_calculated,0.0483,0.0524,21,q,
LINC00479|150135_calculated,0.0482,0.1068,21,q,
LINC00158|54072_calculated,0.0467,0.0371,21,q,
LINC00159|100551499_calculated,0.0464,0.0342,21,q,
DNMT3L|29947_calculated,0.0397,0.0348,21,q,
LINC00314|246705_calculated,0.0355,0.0089,21,q,
CLDN17|26285_calculated,0.0349,0.1151,21,q,
UMODL1|89766_calculated,0.025,0.0568,21,q,
OLIG2|10215_calculated,0.0246,0.0221,21,q,
MIR99A|407055_calculated,0.0237,0.0055,21,q,
MIR125B2|406912_calculated,0.0216,0.0066,21,q,
MIR802|768219_calculated,0.0215,0.0192,21,q,
CRYAA|1409_calculated,0.0201,0.0424,21,q,
LINC00111|54090_calculated,0.0187,0.0367,21,q,
DSCAM-AS1|100506492_calculated,0.0182,0.0242,21,q,
MIRLET7C|406885_calculated,0.0175,0.0144,21,q,
KRTAP21-3|100288323_calculated,0.0167,0.0109,21,q,
DSCR4|10281_calculated,0.0163,0.3391,21,q,
C21orf54|728409_calculated,0.0156,0.0559,21,q,
C21orf128|150147_calculated,0.0153,0.0192,21,q,
KRTAP13-2|337959_calculated,0.0152,0.013,21,q,
KRTAP10-11|386678_calculated,0.014,0.0145,21,q,
KRTAP20-4|100151643_calculated,0.0128,0.0141,21,q,
KRTAP10-4|386672_calculated,0.0117,0.0154,21,q,
LINC00320|387486_calculated,0.0113,0.0028,21,q,
KRTAP19-8|728299_calculated,0.0111,0.0035,21,q,
KRTAP10-12|386685_calculated,0.0104,0.013,21,q,
KRTAP27-1|643812_calculated,0.0094,0.0107,21,q,
C21orf37|100505929_calculated,0.0087,0.2313,21,q,
ZNF295-AS1|150142_calculated,0.0082,0.0086,21,q,
KRTAP10-2|386679_calculated,0.0077,0.0203,21,q,
KRTAP10-1|386677_calculated,0.0074,0.0065,21,q,
KRTAP12-4|386684_calculated,0.0069,0.0052,21,q,
KRTAP10-10|353333_calculated,0.0066,0.0081,21,q,
CHODL-AS1|54075_calculated,0.0064,0.0087,21,q,
KRTAP10-3|386682_calculated,0.0064,0.0094,21,q,
LINC00160|54064_calculated,0.0064,0.009,21,q,
ANKRD30BP2|149992_calculated,0.0063,0.012,21,q,
KRTAP13-1|140258_calculated,0.0059,0.0067,21,q,
KRTAP10-6|386674_calculated,0.0056,0.01,21,q,
KRTAP12-1|353332_calculated,0.0056,0.0098,21,q,
KRTAP15-1|254950_calculated,0.0054,0.0008,21,q,
KRTAP23-1|337963_calculated,0.0052,0.0053,21,q,
KRTAP12-2|353323_calculated,0.0049,0.0044,21,q,
KRTAP11-1|337880_calculated,0.0048,0.007,21,q,
LINC00112|54089_calculated,0.0048,0.01,21,q,
KRTAP26-1|388818_calculated,0.0047,0.0081,21,q,
KRTAP24-1|643803_calculated,0.0046,0.0067,21,q,
KRTAP6-2|337967_calculated,0.0043,0.0141,21,q,
KRTAP12-3|386683_calculated,0.004,0.0077,21,q,
LINC00308|54143_calculated,0.004,0.0133,21,q,
KRTAP7-1|?_calculated,0.0039,0.0031,21,q,
KRTAP10-9|386676_calculated,0.0037,0.0036,21,q,
KRTAP20-2|337976_calculated,0.0037,0.0044,21,q,
KRTAP10-7|386675_calculated,0.0036,0.0051,21,q,
LINC00307|266919_calculated,0.0035,0.0027,21,q,
KRTAP6-3|337968_calculated,0.0034,0.0055,21,q,
KRTAP19-6|337973_calculated,0.0032,0.001,21,q,
KRTAP19-3|337970_calculated,0.0031,0.0029,21,q,
KRTAP13-4|284827_calculated,0.0025,0.0006,21,q,
KRTAP19-5|337972_calculated,0.002,0.0234,21,q,
KRTAP10-5|386680_calculated,0.0018,0.0042,21,q,
KRTAP22-1|337979_calculated,0.0018,0.0039,21,q,
KRTAP25-1|100131902_calculated,0.0014,0.0018,21,q,
KRTAP19-2|337969_calculated,0.0011,0,21,q,
KRTAP10-8|386681_calculated,0.001,0.0052,21,q,
KRTAP21-2|337978_calculated,0.001,0.0015,21,q,
KRTAP19-4|337971_calculated,0.0009,0.004,21,q,
DSCR10|259234_calculated,0.0005,0.0201,21,q,
KRTAP22-2|100288287_calculated,0.0005,0.0019,21,q,
POTED|317754|2of2_calculated,0.0005,0.0003,21,q,
KRTAP8-1|337879_calculated,0.0002,0.0032,21,q,
LINC00317|378828_calculated,0.0002,0.0022,21,q,
POTED|317754|1of2_calculated,0.0001,0,21,q,
KRTAP13-3|337960_calculated,0,0.0006,21,q,
KRTAP19-1|337882_calculated,0,0.0033,21,q,
KRTAP19-7|337974_calculated,0,0.0022,21,q,
KRTAP20-1|337975_calculated,0,0.0017,21,q,
KRTAP20-3|337985_calculated,0,0.0021,21,q,
KRTAP21-1|337977_calculated,0,0.0011,21,q,
KRTAP6-1|337966_calculated,0,0.0019,21,q,
MIR3197|100423023_calculated,0.2015,0.2886,21,,
MIR548X|100422920_calculated,0.0311,0.0299,21,,
MIR4327|100422891_calculated,0.0234,0.0147,21,,
MIR4759|100616243_calculated,0.0214,0.0058,21,,
MIR4760|100616148_calculated,0.0015,0.0054,21,,
MIR3156-3|100423018_calculated,0,0.0003,21,,
