gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
C1QTNF7|114905_calculated,4.3917,0.6094,4,p,
GPR125|166647_calculated,4.2805,4.1294,4,p,
FAM200B|285550_calculated,4.1023,3.3391,4,p,
CRMP1|1400_calculated,4.0772,2.0924,4,p,
FGFR3|2261_calculated,4.014,11.0428,4,p,
WHSC1|7468_calculated,3.9653,5.8081,4,p,
SH3TC1|54436_calculated,3.8282,4.2727,4,p,
CPLX1|10815_calculated,3.8167,5.6271,4,p,
NKX3-2|579_calculated,3.7162,0.8509,4,p,
ATP10D|57205_calculated,3.575,2.7687,4,p,
TLR1|7096_calculated,3.4788,2.3444,4,p,
GNPDA2|132789_calculated,3.2316,1.9405,4,p,
LIAS|11019_calculated,3.1772,3.5261,4,p,
ABCA11P|79963_calculated,3.1274,2.9619,4,p,
MSX1|4487_calculated,3.0448,3.9816,4,p,
WDR19|57728_calculated,2.9547,2.164,4,p,
NCAPG|64151_calculated,2.8873,6.9435,4,p,
LIMCH1|22998_calculated,2.827,1.8324,4,p,
TLR10|81793_calculated,2.7947,0.9429,4,p,
NOP14-AS1|317648_calculated,2.786,3.0044,4,p,
MFSD7|84179_calculated,2.7578,3.6384,4,p,
UVSSA|57654_calculated,2.7427,2.5014,4,p,
SEPSECS|51091_calculated,2.6174,2.9149,4,p,
PACRGL|133015_calculated,2.5192,2.5503,4,p,
ZNF518B|85460_calculated,2.4771,1.3861,4,p,
CRIPAK|285464_calculated,2.4722,2.1428,4,p,
RGS12|6002_calculated,2.4554,2.4575,4,p,
TBC1D19|55296_calculated,2.4298,1.3303,4,p,
TMEM128|85013_calculated,2.4209,2.8988,4,p,
ARAP2|116984_calculated,2.3872,2.8441,4,p,
NFXL1|152518_calculated,2.356,3.3581,4,p,
CCDC149|91050_calculated,2.2154,1.4463,4,p,
SORCS2|57537_calculated,2.2089,0.7765,4,p,
HAUS3|79441_calculated,2.1503,2.0651,4,p,
ADRA2C|152_calculated,2.1219,3.7391,4,p,
ZCCHC4|29063_calculated,2.1169,2.3893,4,p,
ZNF141|7700_calculated,2.1026,1.396,4,p,
LCORL|254251_calculated,2.0956,2.9624,4,p,
NIPAL1|152519_calculated,2.0096,3.8266,4,p,
RPL9|6133|1of3_calculated,1.906,1.8615,4,p,
ZNF718|255403_calculated,1.9007,1.7263,4,p,
ABLIM2|84448_calculated,1.8764,1.9091,4,p,
N4BP2|55728_calculated,1.7701,1.8126,4,p,
SLC34A2|10568_calculated,1.7526,4.581,4,p,
TMEM156|80008_calculated,1.75,1.0981,4,p,
ZFYVE28|57732_calculated,1.6008,1.8788,4,p,
SLC26A1|10861_calculated,1.5781,1.7558,4,p,
ZBTB49|166793_calculated,1.5777,1.3717,4,p,
PPARGC1A|10891_calculated,1.4951,1.4819,4,p,
CCKAR|886_calculated,1.4357,0.594,4,p,
FGFBP1|9982_calculated,1.375,11.9645,4,p,
PSAPL1|768239_calculated,1.3568,5.6211,4,p,
TLR6|10333_calculated,1.2971,0.6843,4,p,
GRK4|2868_calculated,1.2836,0.866,4,p,
NSUN7|79730_calculated,1.1986,1.1959,4,p,
STK32B|55351_calculated,1.1675,0.8441,4,p,
GBA3|57733_calculated,1.1035,4.5774,4,p,
KCNIP4|80333_calculated,1.0136,0.2785,4,p,
SLC2A9|56606_calculated,0.9379,1.063,4,p,
TEC|7006_calculated,0.8188,0.9936,4,p,
CNGA1|1259_calculated,0.8167,0.8088,4,p,
FAM86EP|348926_calculated,0.7706,1.0399,4,p,
DOK7|285489_calculated,0.7244,1.4396,4,p,
MSANTD1|345222_calculated,0.7079,0.1483,4,p,
FGFBP2|83888_calculated,0.6913,0.4142,4,p,
CCDC96|257236_calculated,0.6745,0.685,4,p,
KCTD8|386617_calculated,0.6113,0.0725,4,p,
RNF212|285498_calculated,0.6112,0.4247,4,p,
MIR573|693158_calculated,0.5737,0.3102,4,p,
TXK|7294_calculated,0.554,0.3075,4,p,
FAM184B|27146_calculated,0.5286,0.3196,4,p,
PDE6B|5158_calculated,0.4702,0.3937,4,p,
NAT8L|339983_calculated,0.4605,0.556,4,p,
PPP2R2C|5522_calculated,0.4498,0.8997,4,p,
MIR548I2|100302277_calculated,0.4467,0.3051,4,p,
SLC10A4|201780_calculated,0.4323,0.1048,4,p,
ZNF876P|642280_calculated,0.4317,0.2392,4,p,
RPL9|6133|2of3_calculated,0.4222,0.375,4,p,
JAKMIP1|152789_calculated,0.414,0.3583,4,p,
SCARNA22|677770_calculated,0.3992,0.9904,4,p,
FAM53A|152877_calculated,0.3417,0.3828,4,p,
POLN|353497_calculated,0.3234,0.3041,4,p,
PHOX2B|8929_calculated,0.3102,0.0231,4,p,
DTHD1|401124_calculated,0.2938,0.1463,4,p,
CLNK|116449_calculated,0.2823,0.1596,4,p,
GABRA2|2555_calculated,0.2499,0.3365,4,p,
BEND4|389206_calculated,0.203,0.1513,4,p,
PTTG2|10744_calculated,0.1781,0.0393,4,p,
COX7B2|170712_calculated,0.1768,0.7611,4,p,
ZNF732|654254_calculated,0.154,0.0713,4,p,
TMED11P|100379220_calculated,0.1513,0.0678,4,p,
KLB|152831_calculated,0.1442,0.1225,4,p,
DRD5|1816_calculated,0.0844,0.0284,4,p,
DCAF4L1|285429_calculated,0.0645,0.0804,4,p,
GABRB1|2560_calculated,0.0542,0.0965,4,p,
DEFB131|644414_calculated,0.0523,0.232,4,p,
HGFAC|3083_calculated,0.0514,0.06,4,p,
C4orf6|10141_calculated,0.042,0.0365,4,p,
HSP90AB2P|391634_calculated,0.0418,0.0305,4,p,
ZAR1|326340_calculated,0.0417,0.0477,4,p,
C4orf50|389197_calculated,0.0353,0.0261,4,p,
SLIT2-IT1|100505893_calculated,0.03,0.0046,4,p,
GABRA4|2557_calculated,0.0297,0.0659,4,p,
HMX1|3166_calculated,0.0254,0.0617,4,p,
MIR572|693157_calculated,0.0252,0.0116,4,p,
MIR218-1|407000_calculated,0.0203,0.0063,4,p,
YIPF7|285525_calculated,0.0167,0.0126,4,p,
GPR78|27201_calculated,0.0146,0.1718,4,p,
CHRNA9|55584_calculated,0.0131,0.0346,4,p,
GABRG1|2565_calculated,0.0104,0.0027,4,p,
CLRN2|645104_calculated,0.0058,0.0037,4,p,
OTOP1|133060_calculated,0.0057,0.0949,4,p,
GRXCR1|389207_calculated,0.0009,0.0028,4,p,
KCNIP4-IT1|359822_calculated,0.0005,0.0011,4,p,
USP17L6P|391622_calculated,0,0.0001,4,p,
KDR|3791_calculated,7.0581,5.229,4,q,11-
GC|2638_calculated,6.432,13.0351,4,q,12-
PF4|5196_calculated,0.7106,2.3161,4,q,12-
PPBP|5473_calculated,0.3706,0.8038,4,q,12-
PF4V1|5197_calculated,0.1337,0.2742,4,q,12-
PRKG2|5593_calculated,0.4565,0.2931,4,q,13.1-
DCK|1633_calculated,12.476,15.738,4,q,13.3-
PARM1|25849_calculated,11.729,7.8897,4,q,13.3-
NAP1L5|266812_calculated,5.3055,1.6257,4,q,21-
EIF4E|1977_calculated,3.1006,4.3747,4,q,21-
UNC5C|8633_calculated,1.1783,0.674,4,q,21-
ANKRD17|26057_calculated,13.3893,13.6509,4,q,21.1-
RCHY1|25898_calculated,3.555,3.7194,4,q,21.1-
MRPS18C|51023_calculated,15.0067,16.3137,4,q,21.21-
SNCA|6622_calculated,1.4681,0.7083,4,q,21.3-
SPARCL1|8404_calculated,365.1894,52.7628,4,q,22-
HADH|3033_calculated,25.0917,29.994,4,q,22-
SMARCAD1|56916_calculated,6.3246,6.7746,4,q,22-
SLC39A8|64116_calculated,3.3367,5.1589,4,q,22-
MAPK10|5602_calculated,2.7816,0.5617,4,q,22-
CXXC4|80319_calculated,1.4614,0.8168,4,q,22-
PDHA2|5161_calculated,0.0002,0.0059,4,q,22-
HERC5|51191_calculated,3.6388,2.842,4,q,22.1-
RAP1GDS1|5910_calculated,6.7497,7.3437,4,q,23-
LEF1|51176_calculated,6.1384,4.4256,4,q,23-
BMPR1B|658_calculated,1.7387,0.4183,4,q,23-
ADH7|131_calculated,0.3109,3.9843,4,q,23-
LAMTOR3|8649_calculated,8.8119,10.3569,4,q,24-
CENPE|1062_calculated,1.7786,3.8141,4,q,24-
ANK2|287_calculated,5.002,0.6392,4,q,25-
PRSS12|8492_calculated,3.8381,4.0456,4,q,25-
DAPP1|27071_calculated,2.8018,3.1218,4,q,25-
PRDM5|11107_calculated,1.0072,0.405,4,q,25-
MYOZ2|51778_calculated,0.2793,0.0298,4,q,26-
IL21|59067_calculated,0.1605,0.1306,4,q,26-
IL2|3558_calculated,0.1087,0.0823,4,q,26-
PLK4|10733_calculated,1.6861,3.8168,4,q,27-
FABP2|2169_calculated,4.2317,11.5539,4,q,28-
SLC7A11|23657_calculated,1.1949,3.2339,4,q,28-
UCP1|7350_calculated,0.025,0.0173,4,q,28-
CLGN|1047_calculated,1.1481,0.7252,4,q,28.3-
TDO2|6999_calculated,1.9626,1.9361,4,q,31-
NPY5R|4889_calculated,0.1142,0.0337,4,q,31-
SMARCA5|8467_calculated,14.3931,13.7594,4,q,31.1-
RPS3A|6189_calculated,25.171,27.3149,4,q,31.2-
PLRG1|5356_calculated,10.3265,11.1372,4,q,31.2-
HHIP|64399_calculated,1.7428,0.7766,4,q,31.21-
GUCY1A3|2982_calculated,19.4411,4.813,4,q,31.3-
GUCY1B3|2983_calculated,18.4775,5.1999,4,q,31.3-
NPY1R|4886_calculated,0.7034,0.427,4,q,31.3-
MSMO1|6307_calculated,12.4667,24.9182,4,q,32-
ETFDH|2110_calculated,6.7466,7.3666,4,q,32-
TLL1|7092_calculated,0.6879,0.1831,4,q,32-
HPGD|3248_calculated,16.632,29.9232,4,q,34-
IRF2|3660_calculated,21.9706,23.2198,4,q,34.1-
IGFBP7|3490_calculated,752.1638,342.2785,4,q,
RPL34|6164_calculated,355.9747,354.0912,4,q,
IGJ|3512_calculated,304.6528,842.5077,4,q,
SFRP2|6423_calculated,215.7655,63.5396,4,q,
ANXA5|308_calculated,183.2426,175.7392,4,q,
SYNPO2|171024_calculated,142.6961,9.5131,4,q,
CCNI|10983_calculated,136.3857,102.2436,4,q,
PALLD|23022_calculated,110.4829,24.6594,4,q,
PDLIM3|27295_calculated,75.1914,11.2461,4,q,
FDCSP|260436_calculated,71.0767,20.8138,4,q,
HNRNPD|3184_calculated,64.0588,78.7869,4,q,
CXCL13|10563_calculated,63.074,24.1996,4,q,
ADH1C|126_calculated,56.0499,71.071,4,q,
SCARB2|950_calculated,52.1971,47.7969,4,q,
CPE|1363_calculated,49.8007,13.4265,4,q,
SPP1|6696_calculated,48.017,124.5601,4,q,
ANXA10|11199_calculated,47.0803,63.1214,4,q,
UBE2D3|7323_calculated,45.404,51.5218,4,q,
SNHG8|100093630_calculated,44.6243,49.9926,4,q,
H2AFZ|3015_calculated,44.4659,80.2449,4,q,
HMGB2|3148_calculated,44.0425,65.3726,4,q,
PIGY|84992|1of2_calculated,43.2798,43.3995,4,q,
OSTC|58505_calculated,42.5981,65.9864,4,q,
HAND2|9464_calculated,42.2224,3.3578,4,q,
PIGY|84992|2of2_calculated,42.1172,44.3338,4,q,
HSD17B11|51170_calculated,36.4648,47.7186,4,q,
C4orf3|401152_calculated,36.2219,25.7103,4,q,
DANCR|57291_calculated,35.8875,66.9512,4,q,
SEC31A|22872_calculated,34.603,29.7592,4,q,
POLR2B|5431_calculated,33.9977,25.9045,4,q,
G3BP2|9908_calculated,32.3313,31.0342,4,q,
CXCL9|4283_calculated,30.9652,51.8168,4,q,
ANXA3|306_calculated,30.5257,48.3756,4,q,
ADH5|128_calculated,27.9417,21.1461,4,q,
TMEM165|55858_calculated,27.6432,38.8718,4,q,
SH3D19|152503_calculated,27.6015,15.6189,4,q,
SPCS3|60559_calculated,27.4969,30.6331,4,q,
MGST2|4258_calculated,26.6359,45.3515,4,q,
ANTXR2|118429_calculated,26.2279,7.8983,4,q,
SRP72|6731_calculated,26.1131,30.9897,4,q,
ADH1B|125_calculated,26.0446,4.5644,4,q,
DCTD|1635_calculated,24.2097,30.8007,4,q,
SPRY1|10252_calculated,23.7791,14.9424,4,q,
HOPX|84525_calculated,23.457,16.5355,4,q,
PDLIM5|10611_calculated,23.4118,18.9627,4,q,
USO1|8615_calculated,22.3253,23.651,4,q,
NDUFC1|4717_calculated,22.0323,29.337,4,q,
PGRMC2|10424_calculated,21.8448,23.5753,4,q,
CTSO|1519_calculated,21.7835,11.5064,4,q,
SETD7|80854_calculated,21.6124,10.8854,4,q,
FAT1|2195_calculated,20.5031,23.8579,4,q,
PAICS|10606_calculated,20.4404,39.1857,4,q,
CXCL5|6374_calculated,20.2686,75.3478,4,q,
SGCB|6443_calculated,20.2623,10.7931,4,q,
FAM198B|51313_calculated,20.2563,9.4828,4,q,
SCOC|60592_calculated,19.3077,19.5013,4,q,
LARP7|51574_calculated,18.5161,16.733,4,q,
COPS4|51138_calculated,18.4917,17.0591,4,q,
CXCL1|2919_calculated,18.3942,73.1435,4,q,
CXCL10|3627_calculated,17.3234,42.4445,4,q,
SEPT11|55752_calculated,17.3045,14.6032,4,q,
FRG1|2483_calculated,17.1766,16.2102,4,q,
GALNT7|51809_calculated,17.0191,22.4964,4,q,
NOA1|84273_calculated,17.0089,20.5851,4,q,
PLAC8|51316_calculated,16.824,34.9635,4,q,
PDE5A|8654_calculated,16.2509,4.5595,4,q,
PAPSS1|9061_calculated,16.2035,22.251,4,q,
SLC25A4|291_calculated,16.1116,7.2656,4,q,
PKD2|5311_calculated,15.6049,4.5249,4,q,
SCRG1|11341_calculated,15.5786,1.4252,4,q,
PPP3CA|5530_calculated,15.5454,14.576,4,q,
PPID|5481_calculated,15.2927,19.372,4,q,
EDNRA|1909_calculated,14.2159,4.2492,4,q,
SAP30|8819_calculated,13.9126,12.2458,4,q,
NFKB1|4790_calculated,13.8103,14.7757,4,q,
ABCE1|6059_calculated,13.4799,19.3071,4,q,
ENOPH1|58478_calculated,13.4066,22.323,4,q,
ACSL1|2180_calculated,13.3823,11.4895,4,q,
SDAD1|55153_calculated,13.2512,13.6294,4,q,
CFI|3426_calculated,13.1863,11.1414,4,q,
SEC24B|10427_calculated,13.1191,11.9097,4,q,
AIMP1|9255_calculated,13.0341,15.9084,4,q,
AFF1|4299_calculated,12.8543,8.1286,4,q,
PDGFRA|5156_calculated,12.6799,7.1279,4,q,
ARFIP1|27236_calculated,12.3358,14.3848,4,q,
UFSP2|55325_calculated,11.6814,8.5643,4,q,
MRPL1|65008_calculated,11.5812,13.3555,4,q,
NUP54|53371_calculated,11.2772,13.2474,4,q,
TRIM2|23321_calculated,11.2564,14.5424,4,q,
C4orf27|54969_calculated,11.2272,9.3735,4,q,
SORBS2|8470_calculated,11.2048,2.904,4,q,
CASP3|836_calculated,11.1854,18.63,4,q,
ZNF330|27309_calculated,11.117,11.1774,4,q,
SHROOM3|57619_calculated,11.0275,18.3587,4,q,
UTP3|57050_calculated,10.884,11.8916,4,q,
PPA2|27068_calculated,10.634,15.5389,4,q,
GRSF1|2926_calculated,10.6299,14.157,4,q,
YTHDC1|91746_calculated,10.5671,9.7613,4,q,
CLCN3|1182_calculated,10.5467,13.8915,4,q,
SGMS2|166929_calculated,10.3902,7.5433,4,q,
FIP1L1|81608_calculated,10.321,12.3003,4,q,
SEC24D|9871_calculated,10.2975,11.7408,4,q,
CXCL2|2920_calculated,10.1295,24.5694,4,q,
ARHGAP10|79658_calculated,9.7899,3.6502,4,q,
CHIC2|26511_calculated,9.7718,10.4803,4,q,
NPNT|255743_calculated,9.752,12.6247,4,q,
EXOC1|55763_calculated,9.6126,10.4599,4,q,
CAMK2D|817_calculated,9.4058,9.3125,4,q,
INTS12|57117_calculated,9.3936,10.7736,4,q,
TMEM184C|55751_calculated,9.3268,10.6447,4,q,
SH3RF1|57630_calculated,9.2557,13.0493,4,q,
CDKN2AIP|55602_calculated,9.1478,10.3565,4,q,
NAA15|80155_calculated,9.1094,11.9437,4,q,
CASP6|839_calculated,8.9508,15.9421,4,q,
PDGFC|56034_calculated,8.5692,4.7495,4,q,
FBXO8|26269_calculated,8.5617,6.6892,4,q,
PCDH18|54510_calculated,8.4657,4.2626,4,q,
TRAPPC11|60684_calculated,8.4114,7.7925,4,q,
REST|5978_calculated,8.3075,7.0991,4,q,
ADH4|127_calculated,8.1586,5.2294,4,q,
OTUD4|54726_calculated,7.9991,7.8668,4,q,
TBC1D9|23158_calculated,7.9641,5.4505,4,q,
CCDC109B|55013_calculated,7.9637,8.9319,4,q,
MANBA|4126_calculated,7.7597,9.2805,4,q,
CXCL3|2921_calculated,7.7445,32.8935,4,q,
MAD2L1|4085_calculated,7.6788,20.3397,4,q,
USP38|84640_calculated,7.6549,8.4894,4,q,
LSM6|11157_calculated,7.5824,10.4369,4,q,
GAR1|54433_calculated,7.5447,11.4612,4,q,
NUDT9|53343_calculated,7.4252,7.9299,4,q,
ANAPC10|10393_calculated,7.4201,7.9934,4,q,
KIAA1430|57587_calculated,7.4166,6.0113,4,q,
PLA2G12A|81579_calculated,7.1317,6.4894,4,q,
GAB1|2549_calculated,7.1305,3.5023,4,q,
FNIP2|57600_calculated,7.1069,6.5368,4,q,
CBR4|84869_calculated,7.095,4.1609,4,q,
CNOT6L|246175_calculated,7.0943,5.8511,4,q,
RAPGEF2|9693_calculated,7.0666,5.6069,4,q,
CCNA2|890_calculated,7.0251,19.4625,4,q,
VEGFC|7424_calculated,7.0207,3.7744,4,q,
TMA16|55319_calculated,6.9952,8.4742,4,q,
ELF2|1998_calculated,6.9795,5.4982,4,q,
SRD5A3|79644_calculated,6.9331,12.5364,4,q,
KIAA0922|23240_calculated,6.9249,3.4707,4,q,
EMCN|51705_calculated,6.8927,2.7183,4,q,
METTL14|57721_calculated,6.8851,5.8713,4,q,
KIT|3815_calculated,6.8829,2.6938,4,q,
RNF150|57484_calculated,6.7344,0.7911,4,q,
BDH2|56898_calculated,6.7181,5.8963,4,q,
CCNG2|901_calculated,6.4995,6.5678,4,q,
DCUN1D4|23142_calculated,6.3765,4.2995,4,q,
AP1AR|55435_calculated,6.2809,9.0081,4,q,
EXOSC9|5393_calculated,6.2622,9.1594,4,q,
SCD5|79966_calculated,6.2563,3.3326,4,q,
AGA|175_calculated,6.2192,7.1103,4,q,
STBD1|8987_calculated,6.1348,5.1789,4,q,
TBCK|93627_calculated,6.0807,4.8076,4,q,
NAF1|92345_calculated,6.0425,6.2614,4,q,
CXCL11|6373_calculated,5.944,12.5974,4,q,
LRBA|987_calculated,5.9151,7.6301,4,q,
CYP4V2|285440_calculated,5.8805,5.0635,4,q,
SMAD1|4086_calculated,5.8541,5.702,4,q,
ANKRD37|353322_calculated,5.8383,5.6453,4,q,
ANKRD50|57182_calculated,5.8236,3.4758,4,q,
SULT1B1|27284_calculated,5.6557,8.9493,4,q,
BANK1|55024_calculated,5.6294,2.1572,4,q,
ZNF827|152485_calculated,5.6211,4.0652,4,q,
METAP1|23173_calculated,5.6001,8.6,4,q,
USP53|54532_calculated,5.5356,4.6772,4,q,
BMP2K|55589_calculated,5.5333,4.6206,4,q,
HERC6|55008_calculated,5.4043,5.3982,4,q,
KIAA1109|84162_calculated,5.3542,3.3996,4,q,
RAB33B|83452_calculated,5.305,3.9465,4,q,
BTC|685_calculated,5.2988,1.9184,4,q,
ING2|3622_calculated,5.2634,6.3999,4,q,
FGF2|2247_calculated,5.2572,1.1429,4,q,
DDX60|55601_calculated,5.2524,6.2716,4,q,
FAM13A|10144_calculated,5.2478,3.8779,4,q,
CDS1|1040_calculated,5.2467,11.4249,4,q,
FAM175A|84142_calculated,5.2021,4.3878,4,q,
ELMOD2|255520_calculated,5.1907,5.2097,4,q,
CLOCK|9575_calculated,5.169,4.4983,4,q,
HERC3|8916_calculated,5.0965,4.3733,4,q,
ASB5|140458_calculated,4.8593,0.3548,4,q,
MMRN1|22915_calculated,4.8545,1.451,4,q,
TMEM192|201931_calculated,4.8068,3.991,4,q,
KLHL2|11275_calculated,4.7918,4.2581,4,q,
UGT2A3|79799_calculated,4.7846,8.6312,4,q,
NR3C2|4306_calculated,4.7372,2.7963,4,q,
PPM1K|152926_calculated,4.7369,2.0342,4,q,
C4orf32|132720_calculated,4.6855,3.8986,4,q,
TLR3|7098_calculated,4.6461,4.202,4,q,
NDNF|79625_calculated,4.5553,2.0756,4,q,
ELOVL6|79071_calculated,4.4735,9.3422,4,q,
BMP3|651_calculated,4.461,0.4601,4,q,
TMEM144|55314_calculated,4.3974,7.4994,4,q,
KIAA1211|57482_calculated,4.361,4.7186,4,q,
CYP2U1|113612_calculated,4.3605,1.7049,4,q,
NUDT6|11162_calculated,4.3121,2.7781,4,q,
UGT8|7368_calculated,4.2732,9.1546,4,q,
MOB1B|92597_calculated,4.2721,2.9116,4,q,
GPRIN3|285513_calculated,4.2612,3.7521,4,q,
UBA6|55236_calculated,4.2382,5.4105,4,q,
TSPAN5|10098_calculated,4.2252,4.055,4,q,
COQ2|27235_calculated,4.1985,6.6991,4,q,
ADH6|130_calculated,4.1436,4.452,4,q,
RUFY3|22902_calculated,4.1197,2.7708,4,q,
ARHGAP24|83478_calculated,4.1013,2.2629,4,q,
SCFD2|152579_calculated,4.0838,4.9214,4,q,
FAM149A|25854_calculated,4.0545,2.1098,4,q,
DCLK2|166614_calculated,4.0461,0.7735,4,q,
WDFY3|23001_calculated,4.0409,2.9118,4,q,
C4orf33|132321_calculated,3.9979,6.0726,4,q,
NAAA|27163_calculated,3.9871,5.5088,4,q,
RASSF6|166824_calculated,3.9501,8.2618,4,q,
PAQR3|152559_calculated,3.8442,3.6395,4,q,
INPP4B|8821_calculated,3.7685,2.991,4,q,
FBXW7|55294_calculated,3.7588,3.1461,4,q,
SLC9B2|133308_calculated,3.7519,3.99,4,q,
DDX60L|91351_calculated,3.7421,3.5691,4,q,
ODAM|54959_calculated,3.7072,5.4416,4,q,
MAML3|55534_calculated,3.6851,3.1032,4,q,
TMEM154|201799_calculated,3.6594,4.4356,4,q,
ENPEP|2028_calculated,3.6313,2.6865,4,q,
PRDM8|56978_calculated,3.6228,1.0038,4,q,
SLC4A4|8671_calculated,3.5663,6.241,4,q,
SNX25|83891_calculated,3.5267,3.1493,4,q,
