gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
EFEMP1|2202_calculated,65.7952,20.3724,2,p,
PPP1CB|5500_calculated,60.9069,42.1431,2,p,
ID2|3398_calculated,60.4303,56.7575,2,p,
REG3A|5068_calculated,59.1721,360.7163,2,p,
ACTR2|10097_calculated,58.8988,63.4213,2,p,
PDIA6|10130_calculated,58.3711,95.5665,2,p,
RAB1A|5861_calculated,58.1609,70.0801,2,p,
ANXA4|307_calculated,57.2094,106.9015,2,p,
FABP1|2168_calculated,57.1198,211.6721,2,p,
RNF181|51255_calculated,52.339,70.4236,2,p,
FOSL2|2355_calculated,50.9611,43.9896,2,p,
TGOLN2|10618_calculated,50.4658,47.4825,2,p,
CCT4|10575_calculated,50.0654,66.6653,2,p,
MRPL33|9553_calculated,49.2192,42.1584,2,p,
MDH1|4190_calculated,48.0233,52.6893,2,p,
HADHA|3030_calculated,47.2106,56.7676,2,p,
SPTBN1|6711_calculated,47.0568,43.5915,2,p,
GKN2|200504_calculated,46.7953,179.4124,2,p,
TMEM214|54867_calculated,46.5423,59.9372,2,p,
ODC1|4953_calculated,44.2231,65.9454,2,p,
CAPG|822_calculated,42.837,75.0854,2,p,
RAB10|10890_calculated,40.9928,52.0675,2,p,
RPS7|6201_calculated,40.5018,53.2358,2,p,
SDC1|6382_calculated,38.897,101.054,2,p,
HADHB|3032_calculated,37.8467,38.7065,2,p,
PKDCC|91461_calculated,36.7109,32.0268,2,p,
AUP1|550_calculated,36.6291,64.1377,2,p,
ANTXR1|84168_calculated,35.038,19.9623,2,p,
VAMP5|10791_calculated,32.4575,24.9129,2,p,
MAT2A|4144_calculated,31.9147,33.0423,2,p,
CRIM1|51232_calculated,31.8201,16.3502,2,p,
MRPL53|116540_calculated,31.2993,37.5237,2,p,
LBH|81606_calculated,31.2364,20.1528,2,p,
STARD7|56910_calculated,31.0359,42.768,2,p,
DPY30|84661_calculated,30.0604,39.402,2,p,
SUCLG1|8802_calculated,29.7803,44.0586,2,p,
TEX261|113419_calculated,29.7777,34.3905,2,p,
AGBL5|60509_calculated,29.5703,34.89,2,p,
DCTN1|1639_calculated,29.0415,26.6477,2,p,
DDX1|1653_calculated,28.2436,32.7314,2,p,
CPS1|1373_calculated,28.1663,29.0473,2,p,
YPEL5|51646_calculated,27.6141,16.8611,2,p,
PTRHD1|391356_calculated,27.1407,41.5023,2,p,
COX7A2L|9167_calculated,27.0386,33.7331,2,p,
MOB1A|55233_calculated,26.8245,29.6738,2,p,
SRSF7|6432_calculated,26.789,33.0051,2,p,
ATP6V1C2|245973_calculated,26.418,41.4836,2,p,
IMMT|10989_calculated,25.1948,32.337,2,p,
DGUOK|1716_calculated,24.1458,34.11,2,p,
ERLEC1|27248_calculated,23.6305,28.3889,2,p,
CYP1B1|1545_calculated,23.4984,5.7321,2,p,
MCFD2|90411_calculated,23.1578,20.7145,2,p,
PCYOX1|51449_calculated,22.9697,16.8656,2,p,
PPP3R1|5534_calculated,22.6608,24.9131,2,p,
LRPPRC|10128_calculated,22.4145,29.6093,2,p,
NRBP1|29959_calculated,22.065,24.6936,2,p,
CDC42EP3|10602_calculated,21.9689,6.829,2,p,
COMMD1|150684_calculated,21.8066,21.9941,2,p,
BOLA3|388962_calculated,21.774,35.0008,2,p,
CCDC104|112942_calculated,21.3655,18.1819,2,p,
RNF103|7844_calculated,21.2365,19.4248,2,p,
PPM1G|5496_calculated,20.9217,34.3292,2,p,
RETSAT|54884_calculated,20.398,31.4786,2,p,
ATL2|64225_calculated,20.3253,13.8424,2,p,
YIPF4|84272_calculated,20.218,20.6966,2,p,
SNRNP27|11017_calculated,20.1742,22.8065,2,p,
PQLC3|130814_calculated,20.116,16.9552,2,p,
XPO1|7514_calculated,19.9054,23.4146,2,p,
FEZ2|9637_calculated,19.41,12.1772,2,p,
SIX2|10736_calculated,19.3842,3.9298,2,p,
RHOQ|23433_calculated,19.2329,10.2914,2,p,
BRE|9577_calculated,19.1425,18.7613,2,p,
ACP1|52_calculated,19.034,29.0044,2,p,
IAH1|285148_calculated,18.9963,18.1204,2,p,
PREB|10113_calculated,18.9231,28.5367,2,p,
MPV17|4358_calculated,18.6521,19.2663,2,p,
SMEK2|57223_calculated,18.5372,19.2711,2,p,
PXDN|7837_calculated,18.4489,12.3288,2,p,
ARID5A|10865_calculated,18.2625,11.9974,2,p,
POLE4|56655_calculated,17.2725,23.3942,2,p,
GFPT1|2673_calculated,17.2466,26.2427,2,p,
SPDYA|245711_calculated,17.1982,12.0518,2,p,
FAM136A|84908_calculated,17.0218,29.7563,2,p,
EML4|27436_calculated,16.8097,19.8083,2,p,
CEBPZ|10153_calculated,16.437,17.1931,2,p,
NCOA1|8648_calculated,16.1466,11.3154,2,p,
INO80B|83444_calculated,16.0728,19.6772,2,p,
KRTCAP3|200634_calculated,15.5267,36.0172,2,p,
MTHFD2|10797_calculated,15.1933,33.4905,2,p,
AFTPH|54812_calculated,15.1362,17.3794,2,p,
GALM|130589_calculated,15.0275,22.9938,2,p,
KRCC1|51315_calculated,14.9439,12.4825,2,p,
TRAPPC12|51112_calculated,14.8804,14.1478,2,p,
STON1-GTF2A1L|286749_calculated,14.6265,1.9492,2,p,
WBP1|23559_calculated,14.33,16.0662,2,p,
USP39|10713_calculated,14.0909,19.4951,2,p,
ROCK2|9475_calculated,13.8894,10.1462,2,p,
ASAP2|8853_calculated,13.6999,15.6164,2,p,
GTF3C2|2976_calculated,13.5615,17.7757,2,p,
GPN1|11321_calculated,13.2887,18.4147,2,p,
FBXO11|80204_calculated,13.232,11.1122,2,p,
MOGS|7841_calculated,13.0278,21.1875,2,p,
ADI1|55256_calculated,12.9948,18.1643,2,p,
ADCY3|109_calculated,12.9197,12.7807,2,p,
SPRED2|200734_calculated,12.886,14.2086,2,p,
SNRPG|6637_calculated,12.8818,20.9016,2,p,
TIA1|7072_calculated,12.8208,10.7356,2,p,
C2orf61|285051_calculated,12.5572,9.8355,2,p,
B3GNT2|10678_calculated,12.4351,16.5165,2,p,
FAM98A|25940_calculated,12.3188,11.9864,2,p,
KIDINS220|57498_calculated,12.0985,8.1775,2,p,
WDR43|23160_calculated,11.8372,16.4632,2,p,
SMYD1|150572_calculated,11.8321,0.4669,2,p,
EHBP1|23301_calculated,11.8251,7.4335,2,p,
MRPS5|64969_calculated,11.6312,19.3044,2,p,
MAP4K3|8491_calculated,11.4951,9.6592,2,p,
TCF7L1|83439_calculated,11.4305,3.7853,2,p,
TRIB2|28951_calculated,11.4027,12.5555,2,p,
PREPL|9581_calculated,11.3121,9.3301,2,p,
ITGB1BP1|9270_calculated,11.1118,9.6693,2,p,
PNO1|56902_calculated,10.7707,13.9713,2,p,
PSME4|23198_calculated,10.7113,11.8305,2,p,
CRIPT|9419_calculated,10.7082,10.8109,2,p,
ZNF512|84450_calculated,10.6085,7.8872,2,p,
HTRA2|27429_calculated,10.6012,13.5753,2,p,
MEIS1|4211_calculated,10.5106,2.4207,2,p,
RNASEH1|246243_calculated,10.4466,9.2552,2,p,
SLC5A6|8884_calculated,10.0386,19.842,2,p,
PLEK|5341_calculated,9.7737,10.9678,2,p,
KDM3A|55818_calculated,9.7719,9.4018,2,p,
PRADC1|84279_calculated,9.7629,13.5776,2,p,
MORN2|729967_calculated,9.6369,11.7902,2,p,
MRPL35|51318_calculated,9.5752,11.6268,2,p,
RPIA|22934_calculated,9.4853,15.4369,2,p,
KLF11|8462_calculated,9.4276,5.457,2,p,
MSH6|2956_calculated,9.4125,11.3467,2,p,
RAB11FIP5|26056_calculated,9.2901,7.6142,2,p,
MPHOSPH10|10199_calculated,9.2683,11.03,2,p,
RMND5A|64795_calculated,9.2207,10.256,2,p,
SMYD5|10322_calculated,9.1512,12.8272,2,p,
ZNF638|27332_calculated,9.1106,7.6687,2,p,
BIRC6|57448_calculated,9.0216,7.701,2,p,
HS1BP3|64342_calculated,8.9435,7.7214,2,p,
SOCS5|9655_calculated,8.9111,4.9569,2,p,
CPSF3|51692_calculated,8.7684,12.192,2,p,
CYS1|192668_calculated,8.7449,2.2753,2,p,
LPIN1|23175_calculated,8.7367,6.8222,2,p,
TTC7A|57217_calculated,8.7285,10.6452,2,p,
SUPT7L|9913_calculated,8.7014,8.4073,2,p,
FANCL|55120_calculated,8.608,11.2887,2,p,
FAM84A|151354_calculated,8.5919,11.9073,2,p,
GMCL1|64395_calculated,8.5243,11.3059,2,p,
RTKN|6242_calculated,8.4705,16.9566,2,p,
HPCAL1|3241_calculated,8.4034,10.8864,2,p,
DYSF|8291_calculated,8.3352,4.1862,2,p,
PPM1B|5495_calculated,8.3287,7.8719,2,p,
SOS1|6654_calculated,8.2504,6.1724,2,p,
SLC30A6|55676_calculated,8.2192,9.1659,2,p,
SLC4A5|57835_calculated,8.0974,8.8365,2,p,
PPP1R21|129285_calculated,7.9919,5.865,2,p,
TP53I3|9540_calculated,7.8706,12.1416,2,p,
POLR1A|25885_calculated,7.8125,9.4303,2,p,
SLC4A1AP|22950_calculated,7.798,9.0978,2,p,
MTIF2|4528_calculated,7.7969,11.4903,2,p,
ASXL2|55252_calculated,7.7888,6.6379,2,p,
CEP68|23177_calculated,7.667,3.8104,2,p,
LINC00152|112597_calculated,7.6595,11.4109,2,p,
ITSN2|50618_calculated,7.6235,6.0005,2,p,
EIF2AK3|9451_calculated,7.6216,8.8707,2,p,
PCGF1|84759_calculated,7.6104,11.1368,2,p,
SLC8A1|6546_calculated,7.58,2.0451,2,p,
KCMF1|56888_calculated,7.3771,8.8342,2,p,
REEP1|65055_calculated,7.3623,1.3872,2,p,
UBXN2A|165324_calculated,7.3165,7.067,2,p,
KCNS3|3790_calculated,7.2004,3.9732,2,p,
CLIP4|79745_calculated,7.1943,1.974,2,p,
SERTAD2|9792_calculated,7.1711,6.147,2,p,
AHSA2|130872_calculated,7.171,5.2654,2,p,
NBAS|51594_calculated,7.1426,6.3124,2,p,
TSSC1|7260_calculated,7.0962,12.5874,2,p,
TMEM18|129787_calculated,6.965,8.2832,2,p,
SH3YL1|26751|1of2_calculated,6.8916,11.397,2,p,
GGCX|2677_calculated,6.8678,7.032,2,p,
NOL10|79954_calculated,6.8584,9.2203,2,p,
TTC31|64427_calculated,6.8356,8.2578,2,p,
VRK2|7444_calculated,6.7356,8.4779,2,p,
PTCD3|55037_calculated,6.6704,8.7958,2,p,
REG1B|5968_calculated,6.647,12.9506,2,p,
TMEM150A|129303_calculated,6.5899,6.1415,2,p,
EIF2B4|8890_calculated,6.5719,7.2222,2,p,
MRPL19|9801_calculated,6.5336,7.6437,2,p,
C2orf74|339804_calculated,6.4897,2.8449,2,p,
TRMT61B|55006_calculated,6.4641,7.2015,2,p,
CD8A|925_calculated,6.3233,5.7036,2,p,
HAAO|23498_calculated,6.2829,8.155,2,p,
MCEE|84693_calculated,6.2439,6.9308,2,p,
QPCT|25797_calculated,6.1926,6.911,2,p,
WDR54|84058_calculated,6.0599,8.368,2,p,
DUSP11|8446_calculated,6.0509,7.9665,2,p,
CCDC142|84865_calculated,5.9724,6.8203,2,p,
OSR1|130497_calculated,5.9537,1.8886,2,p,
CENPO|79172_calculated,5.937,8.7515,2,p,
ZNF513|130557_calculated,5.8734,7.6166,2,p,
FKBP1B|2281_calculated,5.8308,8.0264,2,p,
RSAD2|91543_calculated,5.7985,6.2959,2,p,
MTA3|57504_calculated,5.7822,5.608,2,p,
PRKD3|23683_calculated,5.7142,3.6064,2,p,
PNPT1|87178_calculated,5.6443,7.9799,2,p,
KCNK3|3777_calculated,5.6317,1.2019,2,p,
HK2|3099_calculated,5.5965,12.08,2,p,
PEX13|5194_calculated,5.5338,6.1088,2,p,
MBOAT2|129642_calculated,5.5005,7.013,2,p,
MSH2|4436_calculated,5.5004,8.6731,2,p,
ADAM17|6868_calculated,5.3233,5.3948,2,p,
SMC6|79677_calculated,5.3106,5.8483,2,p,
LGALSL|29094_calculated,5.2517,6.4584,2,p,
GEMIN6|79833_calculated,5.1059,7.6026,2,p,
STRN|6801_calculated,5.0963,4.8058,2,p,
CMPK2|129607_calculated,5.091,6.6768,2,p,
EPT1|85465_calculated,5.0478,8.6066,2,p,
ACYP2|98_calculated,5.025,4.4211,2,p,
C2orf43|60526_calculated,5.004,5.9853,2,p,
FAM49A|81553_calculated,4.9893,2.081,2,p,
PELI1|57162_calculated,4.9551,5.6016,2,p,
C2orf42|54980_calculated,4.8914,3.9256,2,p,
VSNL1|7447_calculated,4.8547,10.5692,2,p,
EHD3|30845_calculated,4.7803,4.0857,2,p,
C2orf68|388969_calculated,4.7601,5.112,2,p,
ARHGAP25|9938_calculated,4.6784,3.3805,2,p,
HEATR5B|54497_calculated,4.6337,4.5868,2,p,
TTC27|55622_calculated,4.6094,6.0827,2,p,
SRBD1|55133_calculated,4.6026,4.7835,2,p,
GPR75-ASB3|100302652_calculated,4.5486,4.0588,2,p,
DNMT3A|1788_calculated,4.5372,4.1599,2,p,
TAF1B|9014_calculated,4.4689,4.5532,2,p,
D2HGDH|728294_calculated,4.4548,5.3391,2,p,
GCFC2|6936_calculated,4.3421,3.7533,2,p,
CCDC88A|55704_calculated,4.3253,2.4676,2,p,
RNF144A|9781_calculated,4.2964,2.5911,2,p,
DOK1|1796_calculated,4.2949,5.0171,2,p,
AAK1|22848_calculated,4.2076,2.8272,2,p,
GNLY|10578_calculated,4.2021,11.0157,2,p,
ETAA1|54465_calculated,4.077,3.746,2,p,
FNDC4|64838_calculated,4.0703,3.7775,2,p,
IFT172|26160_calculated,3.9939,3.7926,2,p,
CGREF1|10669_calculated,3.9468,5.5851,2,p,
TTC32|130502_calculated,3.8414,3.9344,2,p,
CNRIP1|25927_calculated,3.8359,1.278,2,p,
LCLAT1|253558_calculated,3.7357,3.9372,2,p,
ELMOD3|84173_calculated,3.717,3.4057,2,p,
TET3|200424_calculated,3.6626,5.1029,2,p,
ST3GAL5|8869_calculated,3.6225,2.4186,2,p,
PAPOLG|64895_calculated,3.6045,2.9791,2,p,
KIF3C|3797_calculated,3.5744,2.202,2,p,
SLC3A1|6519_calculated,3.5335,4.8496,2,p,
NT5C1B-RDH14|100526794_calculated,3.5328,3.6544,2,p,
DHX57|90957_calculated,3.5085,3.1937,2,p,
BCL11A|53335_calculated,3.4905,2.0394,2,p,
THADA|63892_calculated,3.3962,3.2739,2,p,
WDR35|57539_calculated,3.2788,1.7903,2,p,
FAM110C|642273_calculated,3.2313,4.3794,2,p,
LOXL3|84695_calculated,3.2134,3.2301,2,p,
THUMPD2|80745_calculated,3.1998,3.6598,2,p,
TGFA|7039_calculated,3.0735,6.0238,2,p,
WDR92|116143_calculated,2.9608,2.7114,2,p,
ALMS1|7840_calculated,2.8309,2.5362,2,p,
THNSL2|55258_calculated,2.8017,1.776,2,p,
PRKCE|5581_calculated,2.6256,1.8815,2,p,
PLEKHH2|130271_calculated,2.5356,1.0328,2,p,
DTNB|1838_calculated,2.5093,3.3089,2,p,
CAMKMT|79823_calculated,2.4745,3.5018,2,p,
CENPA|1058_calculated,2.4082,6.7291,2,p,
FBXO41|150726_calculated,2.3696,2.5106,2,p,
CHAC2|494143_calculated,2.3316,4.3914,2,p,
E2F6|1876_calculated,2.3167,2.7323,2,p,
EXOC6B|23233_calculated,2.3036,1.7142,2,p,
C2orf70|339778_calculated,2.3012,3.5227,2,p,
C2orf81|388963_calculated,2.2558,2.1092,2,p,
SFXN5|94097_calculated,2.0767,2.9807,2,p,
KLHL29|114818_calculated,2.0694,0.9026,2,p,
XDH|7498_calculated,2.0316,4.7284,2,p,
C2orf44|80304_calculated,1.91,2.0123,2,p,
CD8B|926_calculated,1.903,2.4324,2,p,
DQX1|165545_calculated,1.9002,3.794,2,p,
MYCN|4613_calculated,1.8892,2.8725,2,p,
PCBP1-AS1|400960_calculated,1.8586,1.6749,2,p,
DNAJC27|51277_calculated,1.7783,0.9989,2,p,
LBX2|85474_calculated,1.7648,3.4636,2,p,
PUS10|150962_calculated,1.6483,1.7638,2,p,
GEN1|348654_calculated,1.6248,2.3759,2,p,
ATOH8|84913_calculated,1.5872,0.5299,2,p,
NAT8B|51471_calculated,1.5183,3.6023,2,p,
OXER1|165140_calculated,1.4806,1.5763,2,p,
CCDC121|79635_calculated,1.4518,1.1449,2,p,
PAIP2B|400961_calculated,1.4299,1.0918,2,p,
KIAA1841|84542_calculated,1.4197,1.6599,2,p,
RBKS|64080_calculated,1.3954,1.6469,2,p,
SEMA4F|10505_calculated,1.3803,1.5983,2,p,
TRIM54|57159_calculated,1.3596,2.4326,2,p,
GRHL1|29841_calculated,1.3189,3.8956,2,p,
OTX1|5013_calculated,1.2741,3.0839,2,p,
SNORD94|692225_calculated,1.2294,1.9495,2,p,
BCYRN1|618_calculated,1.2157,0.5738,2,p,
VIT|5212_calculated,1.193,0.2243,2,p,
POMC|5443_calculated,1.1607,0.7174,2,p,
GPR75|10936_calculated,1.121,0.6569,2,p,
TCF23|150921_calculated,1.0761,0.1366,2,p,
BOLA3-AS1|100507171_calculated,1.0631,0.4708,2,p,
COLEC11|78989_calculated,1.0262,1.3512,2,p,
ANKRD53|79998_calculated,1.0172,0.3328,2,p,
GREB1|9687_calculated,0.9388,0.3993,2,p,
NRXN1|9378_calculated,0.9387,0.0935,2,p,
CYP26B1|56603_calculated,0.9352,1.1838,2,p,
FBXO48|554251_calculated,0.9247,0.9096,2,p,
GALNT14|79623_calculated,0.9121,1.4159,2,p,
FAM161A|84140_calculated,0.8908,0.9176,2,p,
CD207|50489_calculated,0.8776,0.6761,2,p,
PRORSD1P|344405_calculated,0.873,0.6479,2,p,
KCNK12|56660_calculated,0.7883,0.7157,2,p,
CCDC85A|114800_calculated,0.7865,0.3521,2,p,
ABCG8|64241_calculated,0.7773,1.451,2,p,
FTH1P3|2498_calculated,0.703,0.5791,2,p,
LRRTM1|347730_calculated,0.7017,0.1308,2,p,
APLF|200558_calculated,0.7005,0.4731,2,p,
NAT8|9027_calculated,0.6825,1.0468,2,p,
TPO|7173_calculated,0.6745,0.1738,2,p,
WDPCP|51057_calculated,0.6535,0.4427,2,p,
TMEM17|200728_calculated,0.6467,0.6191,2,p,
ASPRV1|151516_calculated,0.6222,0.7078,2,p,
PLB1|151056_calculated,0.601,0.5051,2,p,
ATP6V1E2|90423_calculated,0.5999,0.7996,2,p,
RPL23AP32|56969_calculated,0.5952,0.1503,2,p,
KCNF1|3754_calculated,0.5905,0.5433,2,p,
ADD2|119_calculated,0.5665,0.2534,2,p,
MIR559|693144_calculated,0.5442,0.7223,2,p,
EFR3B|22979_calculated,0.5221,0.344,2,p,
FAM150B|285016_calculated,0.5091,0.3183,2,p,
EGR4|1961_calculated,0.4249,0.5233,2,p,
ATP6V1B1|525_calculated,0.4205,0.3178,2,p,
ABCG5|64240_calculated,0.4184,0.8634,2,p,
GDF7|151449_calculated,0.4178,0.1125,2,p,
GCKR|2646_calculated,0.4151,0.9268,2,p,
EMX1|2016_calculated,0.4054,1.5394,2,p,
PFN4|375189_calculated,0.3959,0.3625,2,p,
EML6|400954_calculated,0.3812,0.2838,2,p,
SNORA70B|100124537_calculated,0.3763,0.2083,2,p,
SH3YL1|26751|2of2_calculated,0.3678,0.34,2,p,
VAX2|25806_calculated,0.3434,0.461,2,p,
REG3G|130120_calculated,0.3411,0.5518,2,p,
ABHD1|84696_calculated,0.3003,0.3833,2,p,
C2orf48|348738_calculated,0.2893,0.5815,2,p,
OR7E91P|79315_calculated,0.2846,0.4463,2,p,
DPYSL5|56896_calculated,0.2822,0.2237,2,p,
GPR113|165082_calculated,0.271,0.2804,2,p,
TLX2|3196_calculated,0.2688,0.2597,2,p,
C2orf16|84226_calculated,0.2572,0.262,2,p,
CYP1B1-AS1|285154_calculated,0.2518,0.0738,2,p,
SNORA80B|100302743_calculated,0.2407,0.53,2,p,
CIB4|130106_calculated,0.2238,0.0885,2,p,
ARHGEF33|100271715_calculated,0.2161,0.0931,2,p,
CLEC4F|165530_calculated,0.2086,0.0685,2,p,
FAM179A|165186_calculated,0.2071,0.1401,2,p,
SOX11|6664_calculated,0.1586,0.1559,2,p,
SNTG2|54221_calculated,0.1512,0.0433,2,p,
SNORD53|26796_calculated,0.1474,0.1373,2,p,
KCNG3|170850_calculated,0.1379,0.1167,2,p,
ALK|238_calculated,0.1366,0.0441,2,p,
DNAH6|1768_calculated,0.133,0.2076,2,p,
DNAJC27-AS1|729723_calculated,0.1297,0.0716,2,p,
OTOF|9381_calculated,0.1278,0.1026,2,p,
SIX3|6496_calculated,0.1215,0.4368,2,p,
MIR558|693143_calculated,0.1184,0.0677,2,p,
C2orf50|130813_calculated,0.1171,0.1263,2,p,
LHCGR|3973_calculated,0.1093,0.0122,2,p,
RGPD2|729857_calculated,0.1025,0.1014,2,p,
MYCNOS|10408_calculated,0.0976,0.1826,2,p,
DBIL5P2|100169989_calculated,0.0955,0.0405,2,p,
SULT6B1|391365_calculated,0.0948,0.0804,2,p,
C2orf91|400950_calculated,0.0939,0.0446,2,p,
ALLC|55821_calculated,0.0874,0.0338,2,p,
SNORD92|692209_calculated,0.0867,0.0908,2,p,
ALMS1P|200420_calculated,0.0847,0.0767,2,p,
MFSD2B|388931_calculated,0.0833,0.1043,2,p,
LINC00487|400941_calculated,0.0821,0.0341,2,p,
SLC30A3|7781_calculated,0.0791,0.1865,2,p,
GGT8P|645367_calculated,0.077,0.1365,2,p,
SNORA36C|100124535_calculated,0.0762,0.0573,2,p,
LRRTM4|80059_calculated,0.0752,0.0295,2,p,
CDKL4|344387_calculated,0.0635,0.0479,2,p,
LINC00299|339789_calculated,0.0631,0.0642,2,p,
IGKV1-12|28940_calculated,0.0625,0.1142,2,p,
TSPYL6|388951_calculated,0.0621,0.0227,2,p,
SH2D6|284948_calculated,0.0611,0.1931,2,p,
PLGLB2|5342_calculated,0.0609,0.0307,2,p,
PLGLB1|5343_calculated,0.0576,0.0443,2,p,
IGKV3-11|28914|1of2_calculated,0.053,0.0577,2,p,
MYADML|151325_calculated,0.0517,0.0406,2,p,
C2orf73|129852_calculated,0.0426,0.0232,2,p,
MYT1L|23040_calculated,0.037,0.0339,2,p,
SNAR-H|100170221_calculated,0.0368,0.0509,2,p,
RAD51AP2|729475_calculated,0.0319,0.0501,2,p,
NTSR2|23620_calculated,0.0273,0.0283,2,p,
PROKR1|10887_calculated,0.0244,0.0193,2,p,
C2orf71|388939_calculated,0.0232,0.0056,2,p,
DNAJC5G|285126_calculated,0.0215,0.0392,2,p,
FIGLA|344018_calculated,0.0191,0.0104,2,p,
MIR216A|406998_calculated,0.0186,0.0039,2,p,
NOTO|344022_calculated,0.0182,0.0171,2,p,
RGPD1|400966_calculated,0.0171,0.0142,2,p,
MIR217|406999_calculated,0.0167,0.0031,2,p,
SRD5A2|6716_calculated,0.0136,0.03,2,p,
BMP10|27302_calculated,0.013,0.0022,2,p,
REG1P|5969_calculated,0.011,0.0136,2,p,
LINC00486|285045_calculated,0.0087,0.0056,2,p,
FUNDC2P2|388965_calculated,0.0082,0.0183,2,p,
C2orf78|388960_calculated,0.0077,0.0114,2,p,
MSGN1|343930_calculated,0.0066,0.0121,2,p,
LINC00309|150992_calculated,0.0054,0.0052,2,p,
FOXI3|344167_calculated,0.0028,0.0233,2,p,
IGKV3-11|28914|2of2_calculated,0.002,0.0037,2,p,
TMEM247|388946_calculated,0.0013,0.0197,2,p,
ACTR3BP2|440888_calculated,0.0009,0.0016,2,p,
MIR216B|100126319_calculated,0,0.0008,2,p,
ZAP70|7535_calculated,2.6923,1.9064,2,q,11-
ST6GAL2|84620_calculated,0.7723,0.1901,2,q,11-
ACTR1B|10120_calculated,26.1844,27.5288,2,q,11.1-
CIAO1|9391_calculated,15.7725,19.0461,2,q,11.1-
REV1|51455_calculated,6.7375,5.1325,2,q,11.1-
GPR45|11250_calculated,0.0444,0.0246,2,q,11.1-
MAP4K4|9448_calculated,14.3521,13.9031,2,q,11.2-
AFF3|3899_calculated,2.3788,0.4508,2,q,11.2-
DBI|1622_calculated,39.5614,80.5899,2,q,12-
MYO1B|4430_calculated,9.5552,12.1083,2,q,12-
IL36A|27179_calculated,1.7505,5.5191,2,q,12-
IL37|27178_calculated,0.1129,0.3734,2,q,12-
