gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
C1QTNF3|114899_calculated,6.3085,3.2296,5,p,
BRD9|65980_calculated,6.2118,7.1375,5,p,
BRIX1|55299_calculated,6.0488,10.1927,5,p,
ARL15|54622_calculated,5.932,4.7931,5,p,
CARD6|84674_calculated,4.9424,5.2018,5,p,
FAM173B|134145_calculated,4.8073,5.9061,5,p,
RICTOR|253260_calculated,4.7056,3.6266,5,p,
SLC6A19|340024_calculated,4.5939,11.7827,5,p,
C5orf28|64417_calculated,4.4338,5.4582,5,p,
SRD5A1|6715_calculated,4.4033,8.8358,5,p,
TTC33|23548_calculated,4.3679,3.4564,5,p,
ZNF131|7690_calculated,4.3226,5.3416,5,p,
RAD1|5810_calculated,4.176,5.0379,5,p,
CCL28|56477_calculated,3.9001,8.3617,5,p,
LMBRD2|92255_calculated,3.5806,3.7223,5,p,
FBXO4|26272_calculated,3.5618,4.4562,5,p,
SEMA5A|9037_calculated,3.4587,2.6134,5,p,
FAM105A|54491_calculated,3.4446,3.7561,5,p,
CENPH|64946_calculated,3.2182,6.7347,5,p,
TRIP13|9319_calculated,3.0317,8.6965,5,p,
FASTKD3|79072_calculated,2.9064,4.0129,5,p,
IRX2|153572_calculated,2.7982,7.2575,5,p,
NKD2|85409_calculated,2.4606,5.0263,5,p,
SDHAP3|728609|2of2_calculated,2.3326,1.7607,5,p,
SLC1A3|6507_calculated,2.2713,2.4017,5,p,
ANXA2R|389289_calculated,2.232,1.7351,5,p,
C5orf42|65250_calculated,2.1607,1.312,5,p,
CEP72|55722_calculated,2.093,4.5231,5,p,
SDHAP3|728609|1of2_calculated,1.9555,1.3033,5,p,
ADCY2|108_calculated,1.9464,0.4562,5,p,
PDZD2|23037_calculated,1.9279,0.895,5,p,
ADAMTS16|170690_calculated,1.3505,0.3217,5,p,
CDH6|1004_calculated,1.3257,0.8975,5,p,
ANKRD33B|651746_calculated,1.2442,0.6854,5,p,
C5orf55|116349_calculated,1.2122,1.4088,5,p,
PLCXD3|345557_calculated,1.1666,0.2557,5,p,
NPR3|4883_calculated,1.057,0.5637,5,p,
C5orf34|375444_calculated,0.9883,1.5297,5,p,
C6|729_calculated,0.8965,0.5765,5,p,
C5orf38|153571_calculated,0.8681,2.646,5,p,
GUSBP1|728411_calculated,0.8491,0.6084,5,p,
CTNND2|1501_calculated,0.7373,0.5362,5,p,
UBE2QL1|134111_calculated,0.6939,0.3195,5,p,
AHRR|57491_calculated,0.6725,0.9031,5,p,
ZDHHC11|79844_calculated,0.631,0.6543,5,p,
GOLPH3|64083|2of2_calculated,0.438,0.9706,5,p,
SPEF2|79925_calculated,0.4321,0.4026,5,p,
RANBP3L|202151_calculated,0.3697,0.0984,5,p,
C5orf49|134121_calculated,0.308,0.3136,5,p,
SNORD72|619564_calculated,0.2458,0.3157,5,p,
SNORD123|100113384_calculated,0.2382,0.3457,5,p,
TERT|7015_calculated,0.219,0.747,5,p,
CDH10|1008_calculated,0.2042,0.0529,5,p,
DNAH5|1767_calculated,0.1724,0.2527,5,p,
ROPN1L|83853_calculated,0.1527,0.177,5,p,
PLEKHG4B|153478_calculated,0.1413,0.268,5,p,
CDH18|1016_calculated,0.1115,0.0201,5,p,
UGT3A2|167127_calculated,0.0811,0.368,5,p,
IRX1|79192_calculated,0.0804,0.0716,5,p,
MIR580|693165_calculated,0.0796,0.0473,5,p,
TTC23L|153657_calculated,0.0704,0.0441,5,p,
SLC6A3|6531_calculated,0.0527,0.3271,5,p,
HCN1|348980_calculated,0.046,0.0157,5,p,
LRRC14B|389257_calculated,0.0441,0.0928,5,p,
SLC45A2|51151_calculated,0.029,0.0719,5,p,
SLC6A18|348932_calculated,0.0223,0.0299,5,p,
CDH12|1010_calculated,0.0217,0.4797,5,p,
IRX4|50805_calculated,0.0187,0.2472,5,p,
CDH9|1007_calculated,0.0114,0.0606,5,p,
TAS2R1|50834_calculated,0.0111,0.009,5,p,
CAPSL|133690_calculated,0.0098,0.0486,5,p,
MARCH11|441061_calculated,0.0098,0.0131,5,p,
AGXT2|64902_calculated,0.0081,0.0311,5,p,
PRDM9|56979_calculated,0.0075,0.0172,5,p,
UGT3A1|133688_calculated,0.0056,0.0429,5,p,
PMCHL1|5369_calculated,0.0031,0.013,5,p,
GZMA|3001_calculated,8.257,11.1094,5,q,11-
MSH3|4437_calculated,5.234,4.6233,5,q,11-
SREK1|140890_calculated,11.0751,9.963,5,q,11.2-
DHFR|1719_calculated,4.1035,5.7628,5,q,11.2-
HTR1A|3350_calculated,0.0038,0.0114,5,q,11.2-
MCCC2|64087_calculated,14.2695,22.9875,5,q,12-
KIF2A|3796_calculated,7.6319,8.529,5,q,12-
ANKRA2|57763_calculated,6.2917,5.8073,5,q,12-
BDP1|55814_calculated,5.7279,4.2153,5,q,12-
PLK2|10769_calculated,10.0942,12.6946,5,q,12.1-
HMGCR|3156_calculated,7.0381,12.6377,5,q,13.3-
CCNH|902_calculated,6.733,6.4701,5,q,13.3-
VCAN|1462_calculated,21.9017,14.1031,5,q,14.2-
CHD1|1105_calculated,7.6081,6.597,5,q,15-
PCSK1|5122_calculated,3.4623,1.7887,5,q,15-
ATG12|9140_calculated,8.8338,7.8581,5,q,21-
SRP19|6728_calculated,8.7151,9.6639,5,q,21-
APC|324_calculated,5.0935,3.3676,5,q,21-
MCC|4163_calculated,3.8403,1.4218,5,q,21-
PRDM6|93166_calculated,1.7191,0.5014,5,q,21-
REEP5|7905_calculated,36.0483,35.2133,5,q,22-
ISOC1|51015_calculated,13.5924,17.0201,5,q,22.1-
EGR1|1958_calculated,172.9361,69.1525,5,q,23-
IRF1|3659_calculated,22.7118,35.5709,5,q,23-
ADAMTS2|9509_calculated,11.2253,11.377,5,q,23-
RAD50|10111_calculated,11.0352,9.2493,5,q,23-
FABP6|2172_calculated,2.4591,3.2513,5,q,23-
NRG2|9542_calculated,0.8913,0.2447,5,q,23-
FBN2|2201_calculated,0.5877,0.573,5,q,23-
CSF2|1437_calculated,0.4003,0.9089,5,q,23-
IL5|3567_calculated,0.1488,0.042,5,q,23-
IL4|3565_calculated,0.0393,0.0328,5,q,23-
NEUROG1|4762_calculated,0.0027,0.0044,5,q,23-
IL3|3562_calculated,0.0018,0.0041,5,q,23-
LOX|4015_calculated,11.685,7.5937,5,q,23.3-
RNF14|9604_calculated,8.6024,6.9524,5,q,23.3-
RPS14|6208_calculated,767.7245,860.4168,5,q,31-
SPARC|6678_calculated,452.6498,314.5317,5,q,31-
DCTN4|51164_calculated,17.3299,15.4398,5,q,31-
CNOT8|9337_calculated,15.452,15.4941,5,q,31-
NR3C1|2908_calculated,9.2646,4.3526,5,q,31-
FAM114A2|10827_calculated,5.6575,4.5654,5,q,31-
SLC26A2|1836_calculated,3.4394,3.43,5,q,31-
ITK|3702_calculated,2.9467,1.7705,5,q,31-
SPINK5|11005_calculated,2.7166,24.5014,5,q,31-
ADRB2|154_calculated,2.2684,1.2289,5,q,31-
HTR4|3360_calculated,0.0547,0.0755,5,q,31-
IL9|3578_calculated,0.0035,0.0151,5,q,31-
HDAC3|8841_calculated,14.6243,17.3335,5,q,31.1-
GFRA3|2676_calculated,4.5071,2.5708,5,q,31.1-
IL12B|3593_calculated,0.1128,0.0727,5,q,31.1-
PDE6A|5145_calculated,0.0816,0.1035,5,q,31.2-
FGF1|2246_calculated,1.0451,0.3772,5,q,31.3-
TNIP1|10318_calculated,39.7241,54.1441,5,q,32-
TTC1|7265_calculated,27.0057,27.8473,5,q,32-
CCNG1|900_calculated,24.6129,26.0775,5,q,32-
MFAP3|4238_calculated,7.275,6.4732,5,q,32-
SGCD|6444_calculated,7.197,1.455,5,q,33-
BNIP1|662_calculated,3.9397,5.6323,5,q,33-
MAT2B|27430_calculated,17.5628,19.8471,5,q,34-
FLT4|2324_calculated,3.2087,2.2696,5,q,34-
DRD1|1812_calculated,0.4656,0.4236,5,q,34-
B4GALT7|11285_calculated,10.4459,13.3807,5,q,35.1-
CD74|972_calculated,1651.0728,2140.5576,5,q,
COX7C|1350_calculated,388.0392,410.211,5,q,
GNB2L1|10399_calculated,342.3248,430.2476,5,q,
SPINK1|6690_calculated,248.6968,634.9629,5,q,
DUSP1|1843_calculated,218.1667,96.8284,5,q,
BTF3|689_calculated,177.3226,200.2647,5,q,
ATP6V0E1|8992_calculated,156.1413,158.7368,5,q,
SEPP1|6414_calculated,144.2523,98.0855,5,q,
HIGD2A|192286_calculated,133.3201,154.181,5,q,
HINT1|3094_calculated,131.429,152.3342,5,q,
RPS23|6228_calculated,121.8671,115.3356,5,q,
CYSTM1|84418_calculated,119.073,265.6105,5,q,
DPYSL3|1809_calculated,110.3101,22.1742,5,q,
TGFBI|7045_calculated,109.3555,67.5578,5,q,
PDLIM7|9260_calculated,101.0887,30.5097,5,q,
HNRNPAB|3182_calculated,99.9737,154.7221,5,q,
CANX|821_calculated,97.8206,129.4476,5,q,
NPM1|4869_calculated,95.1207,142.4373,5,q,
CTNNA1|1495_calculated,85.8463,97.4682,5,q,
GPX3|2878_calculated,78.3483,45.5994,5,q,
THBS4|7060_calculated,76.1992,12.2469,5,q,
ANXA6|309_calculated,74.2553,32.5782,5,q,
VDAC1|7416_calculated,72.2501,121.3643,5,q,
NSA2|10412_calculated,68.8922,65.3442,5,q,
SQSTM1|8878_calculated,67.058,82.8511,5,q,
PRELID1|27166_calculated,66.3531,121.8631,5,q,
TMED9|54732_calculated,63.0962,100.3605,5,q,
CLTB|1212_calculated,59.9299,87.8978,5,q,
SKP1|6500_calculated,59.8712,49.9321,5,q,
HNRNPA0|10949_calculated,58.5067,60.4779,5,q,
PPAP2A|8611_calculated,57.57,31.5431,5,q,
CXCL14|9547_calculated,55.1994,64.3603,5,q,
LMAN2|10960_calculated,53.8326,87.1068,5,q,
KCNMB1|3779_calculated,51.4093,5.6095,5,q,
NHP2|55651_calculated,50.4747,76.2219,5,q,
CCDC69|26112_calculated,49.6339,11.4467,5,q,
PDGFRB|5159_calculated,49.1774,28.8405,5,q,
HEXB|3074_calculated,48.9597,54.5969,5,q,
UQCRQ|27089_calculated,47.8668,70.4259,5,q,
HSPA9|3313_calculated,45.6781,65.1706,5,q,
NDUFS4|4724_calculated,45.0452,42.0738,5,q,
RNF130|55819_calculated,44.5352,30.2863,5,q,
MGAT4B|11282_calculated,44.4104,75.0663,5,q,
NDUFA2|4695_calculated,44.3606,59.8477,5,q,
SYNPO|11346_calculated,43.694,16.9725,5,q,
PJA2|9867_calculated,41.5149,18.4876,5,q,
CAST|831_calculated,41.1061,34.8253,5,q,
IL6ST|3572_calculated,38.3307,15.6629,5,q,
CD14|929_calculated,38.1211,40.0697,5,q,
HNRNPH1|3187_calculated,37.7482,38.2232,5,q,
PAM|5066_calculated,37.7117,18.6738,5,q,
KIAA1191|57179_calculated,37.5622,34.3786,5,q,
TAF7|6879_calculated,36.2068,34.6263,5,q,
MGAT1|4245_calculated,35.2249,36.9593,5,q,
NDFIP1|80762_calculated,34.1274,37.5499,5,q,
IK|3550_calculated,33.8862,31.4481,5,q,
PAIP2|51247_calculated,32.7643,24.362,5,q,
LARP1|23367_calculated,31.9801,37.5937,5,q,
PITX1|5307_calculated,31.9553,42.1631,5,q,
F2R|2149_calculated,31.05,22.2644,5,q,
AP3S1|1176_calculated,31.0178,33.4439,5,q,
GABRP|2568_calculated,30.1569,33.793,5,q,
ZMAT2|153527_calculated,29.1931,29.2594,5,q,
CSNK1A1|1452_calculated,28.7651,26.7779,5,q,
H2AFY|9555_calculated,28.1763,44.5239,5,q,
SLC35A4|113829_calculated,27.26,34.6573,5,q,
ETF1|2107_calculated,27.0776,25.9077,5,q,
UBE2D2|7322_calculated,26.7575,28.5601,5,q,
ERGIC1|57222_calculated,26.5263,27.1114,5,q,
SNX2|6643_calculated,25.7856,22.4474,5,q,
TMEM173|340061_calculated,25.5502,20.2822,5,q,
GM2A|2760_calculated,25.3425,24.2398,5,q,
MAP1B|4131_calculated,25.2934,4.2499,5,q,
C5orf15|56951_calculated,25.1621,35.005,5,q,
ANKHD1-EIF4EBP3|404734_calculated,25.0558,20.9154,5,q,
HSPA4|3308_calculated,25.0445,30.8386,5,q,
ENC1|8507_calculated,25.0179,26.0977,5,q,
PCDH1|5097_calculated,24.9728,35.9724,5,q,
DIAPH1|1729_calculated,24.4512,35.9795,5,q,
G3BP1|10146_calculated,23.2315,33.2199,5,q,
C5orf45|51149_calculated,22.6793,26.5122,5,q,
CXXC5|51523_calculated,22.6111,25.123,5,q,
SLC12A2|6558_calculated,22.575,23.1065,5,q,
ARRDC3|57561_calculated,22.4987,14.4342,5,q,
RARS|5917_calculated,22.4011,31.558,5,q,
DBN1|1627_calculated,22.3774,16.4378,5,q,
NR2F1|7025_calculated,22.2867,6.4446,5,q,
MATR3|9782_calculated,21.3309,19.5266,5,q,
MZB1|51237_calculated,21.1997,41.2571,5,q,
RBM22|55696_calculated,21.167,25.1125,5,q,
ITGA1|3672_calculated,21.155,6.7839,5,q,
HSD17B4|3295_calculated,20.8507,28.1742,5,q,
MOCS2|4338_calculated,20.2711,17.9317,5,q,
SKIV2L2|23517_calculated,20.2426,17.5457,5,q,
CLINT1|9685_calculated,20.0255,25.5407,5,q,
RGMB|285704_calculated,19.8521,6.7463,5,q,
TBCA|6902_calculated,19.485,22.4165,5,q,
TMED7-TICAM2|100302736_calculated,19.1184,19.6368,5,q,
CDKL3|51265_calculated,18.9098,23.1658,5,q,
PPIC|5480_calculated,18.6358,19.0402,5,q,
PFDN1|5201_calculated,18.5871,18.2646,5,q,
TAF9|6880_calculated,18.497,23.8723,5,q,
SLIT3|6586_calculated,18.4078,4.1322,5,q,
PDLIM4|8572_calculated,18.0792,7.2874,5,q,
KDM3B|51780_calculated,18.0739,15.8486,5,q,
CSF1R|1436_calculated,17.9232,14.0251,5,q,
NDST1|3340_calculated,17.7592,12.82,5,q,
TBC1D9B|23061_calculated,17.5345,17.4205,5,q,
SIL1|64374_calculated,17.4016,21.4214,5,q,
GLRX|2745_calculated,17.2511,20.9841,5,q,
UBE2B|7320_calculated,17.1805,16.5391,5,q,
PTTG1|9232_calculated,16.9481,45.2026,5,q,
F2RL1|2150_calculated,16.7915,31.3468,5,q,
CDX1|1044_calculated,16.7148,35.3313,5,q,
AFF4|27125_calculated,16.4414,11.5602,5,q,
EIF4EBP3|8637_calculated,15.9518,16.672,5,q,
C5orf24|134553_calculated,15.9465,11.6696,5,q,
NUDCD2|134492_calculated,15.9184,17.7856,5,q,
RNF44|22838_calculated,15.7906,18.5431,5,q,
CAMLG|819_calculated,15.6818,11.5286,5,q,
DIMT1|27292_calculated,15.6215,15.4967,5,q,
MXD3|83463_calculated,15.416,28.6166,5,q,
NDUFAF2|91942_calculated,15.3765,14.9973,5,q,
CDC42SE2|56990_calculated,15.146,16.7163,5,q,
SPOCK1|6695_calculated,14.9488,5.4391,5,q,
DDX46|9879_calculated,14.9438,14.9653,5,q,
TXNDC15|79770_calculated,14.9127,10.4774,5,q,
FAF2|23197_calculated,14.9001,17.2466,5,q,
CARTPT|9607_calculated,14.8669,0.7264,5,q,
AP3B1|8546_calculated,14.5958,16.1863,5,q,
ERAP1|51752_calculated,14.5882,13.9718,5,q,
TNPO1|3842_calculated,14.5624,14.2796,5,q,
DDX41|51428_calculated,14.5278,21.0513,5,q,
RNF145|153830_calculated,14.1634,15.2519,5,q,
BOD1|91272_calculated,14.142,14.2129,5,q,
MRPS36|92259_calculated,14.0678,16.9115,5,q,
MRPS30|10884_calculated,14.0527,19.2981,5,q,
SH3PXD2B|285590_calculated,14.0413,7.2515,5,q,
SLU7|10569_calculated,13.9969,12.1405,5,q,
P4HA2|8974_calculated,13.9627,16.506,5,q,
GPBP1|65056_calculated,13.7974,13.1948,5,q,
TMEM167A|153339_calculated,13.7665,16.2255,5,q,
NEURL1B|54492_calculated,13.6479,6.776,5,q,
YIPF5|81555_calculated,13.5561,13.9799,5,q,
LARS|51520_calculated,13.4363,13.0217,5,q,
GRK6|2870_calculated,13.1509,17.0519,5,q,
PIK3R1|5295_calculated,13.0978,6.6555,5,q,
TCOF1|6949_calculated,13.0934,17.5301,5,q,
TTC37|9652_calculated,13.0713,9.7502,5,q,
MRPS27|23107_calculated,12.9578,15.5594,5,q,
SRA1|10011_calculated,12.8348,16.6799,5,q,
EMB|133418_calculated,12.7654,9.7,5,q,
PAPD4|167153_calculated,12.7579,11.6669,5,q,
IQGAP2|10788_calculated,12.6481,19.3913,5,q,
ERAP2|64167_calculated,12.6395,12.8914,5,q,
SSBP2|23635_calculated,12.6079,4.2355,5,q,
SLC25A46|91137_calculated,12.5128,12.0293,5,q,
LHFPL2|10184_calculated,12.439,8.3534,5,q,
MIR143HG|728264_calculated,12.4379,0.8791,5,q,
PURA|5813_calculated,12.3337,8.1899,5,q,
PELO|53918_calculated,12.0673,8.7678,5,q,
TCERG1|10915_calculated,11.9092,13.2467,5,q,
SERINC5|256987_calculated,11.8321,15.1418,5,q,
TNFAIP8|25816_calculated,11.7252,7.5354,5,q,
UBLCP1|134510_calculated,11.6995,10.615,5,q,
HARS|3035_calculated,11.6318,12.8525,5,q,
GNPDA1|10007_calculated,11.4357,16.5124,5,q,
NREP|9315_calculated,11.3637,6.3442,5,q,
FBXW11|23291_calculated,11.322,9.7994,5,q,
SEPT8|23176_calculated,11.2494,11.8178,5,q,
COMMD10|51397_calculated,11.1712,10.5912,5,q,
SMAD5|4090_calculated,11.1485,8.4687,5,q,
MEF2C|4208_calculated,10.9407,4.0516,5,q,
LCP2|3937_calculated,10.9307,10.504,5,q,
EPB41L4A-AS1|114915_calculated,10.8705,10.1979,5,q,
C5orf56|441108_calculated,10.8684,14.5607,5,q,
LMNB1|4001_calculated,10.7258,22.9264,5,q,
SCAMP1|9522_calculated,10.6215,8.4183,5,q,
RHOBTB3|22836_calculated,10.4973,6.9375,5,q,
HBEGF|1839_calculated,10.4247,12.8245,5,q,
GALNT10|55568_calculated,10.2597,8.9984,5,q,
UBTD2|92181_calculated,10.213,9.7139,5,q,
FAM13B|51306_calculated,10.1705,4.5785,5,q,
F2RL2|2151_calculated,10.1481,6.0872,5,q,
GZMK|3003_calculated,10.1075,5.4151,5,q,
ATOX1|475_calculated,10.1069,13.3731,5,q,
ADAM19|8728_calculated,10.0677,5.2655,5,q,
ELL2|22936_calculated,9.9814,7.5611,5,q,
CDKN2AIPNL|91368_calculated,9.9661,11.4149,5,q,
SAR1B|51128_calculated,9.9566,10.3836,5,q,
CETN3|1070_calculated,9.8539,10.1746,5,q,
RUFY1|80230_calculated,9.8044,9.5683,5,q,
CCNB1|891_calculated,9.8019,26.0214,5,q,
STK10|6793_calculated,9.7755,7.8568,5,q,
FAM53C|51307_calculated,9.7638,8.071,5,q,
DROSHA|29102_calculated,9.7326,10.9202,5,q,
FGFR4|2264_calculated,9.7106,25.1438,5,q,
MAN2A1|4124_calculated,9.6678,9.3807,5,q,
SLC30A5|64924_calculated,9.662,10.8207,5,q,
TCF7|6932_calculated,9.6541,8.5389,5,q,
WDR55|54853_calculated,9.6423,12.0831,5,q,
ITGA2|3673_calculated,9.5906,12.1648,5,q,
KIAA0141|9812_calculated,9.4646,9.0622,5,q,
GPX8|493869_calculated,9.4604,5.5533,5,q,
CYFIP2|26999_calculated,9.3977,5.5897,5,q,
SEC24A|10802_calculated,9.2603,10.9548,5,q,
ZCCHC9|84240_calculated,9.1566,9.7233,5,q,
DHX29|54505_calculated,9.023,7.7465,5,q,
ECSCR|641700_calculated,8.9978,4.8587,5,q,
FEM1C|56929_calculated,8.9765,6.8865,5,q,
HMGXB3|22993_calculated,8.9058,10.5464,5,q,
TSPAN17|26262_calculated,8.8984,12.3351,5,q,
FCHO2|115548_calculated,8.8471,7.9914,5,q,
EDIL3|10085_calculated,8.8363,5.0486,5,q,
SREK1IP1|285672_calculated,8.6487,6.855,5,q,
COL4A3BP|10087_calculated,8.5623,6.6231,5,q,
RASA1|5921_calculated,8.5576,7.3839,5,q,
PRRC1|133619_calculated,8.5482,9.7389,5,q,
REEP2|51308_calculated,8.5329,1.5432,5,q,
RAB24|53917_calculated,8.5161,9.3635,5,q,
RMND5B|64777_calculated,8.4508,8.7917,5,q,
RPL26L1|51121_calculated,8.4355,11.8264,5,q,
NSD1|64324_calculated,8.3151,7.6827,5,q,
SPRY4|81848_calculated,8.3127,10.4519,5,q,
SNX18|112574_calculated,8.3005,5.559,5,q,
FBXO38|81545_calculated,8.2032,7.2334,5,q,
MAML1|9794_calculated,8.1626,7.2857,5,q,
AGGF1|55109_calculated,8.0131,8.0503,5,q,
FAM174A|345757_calculated,7.9916,7.404,5,q,
PANK3|79646_calculated,7.956,9.9235,5,q,
PPWD1|23398_calculated,7.8982,7.0608,5,q,
PHAX|51808_calculated,7.8203,6.5216,5,q,
GFPT2|9945_calculated,7.8069,3.1551,5,q,
FAM172A|83989_calculated,7.7616,3.8889,5,q,
WDR41|55255_calculated,7.7569,8.4035,5,q,
CDC23|8697_calculated,7.7439,9.1256,5,q,
MAPK9|5601_calculated,7.6296,7.7428,5,q,
RBM27|54439_calculated,7.6164,7.2034,5,q,
CSNK1G3|1456_calculated,7.471,7.2825,5,q,
NOP16|51491_calculated,7.4466,14.2593,5,q,
GFM2|84340_calculated,7.4153,8.9994,5,q,
LNPEP|4012_calculated,7.3918,3.6568,5,q,
CDHR2|54825_calculated,7.3489,16.1779,5,q,
BRD8|10902_calculated,7.2891,7.1656,5,q,
CNOT6|57472_calculated,7.2787,7.6398,5,q,
IGIP|492311_calculated,7.2585,3.0832,5,q,
HARS2|23438_calculated,6.9038,8.0629,5,q,
TMEM171|134285_calculated,6.8897,13.3295,5,q,
LYSMD3|116068_calculated,6.8411,6.1822,5,q,
THG1L|54974_calculated,6.7262,8.1811,5,q,
MED7|9443_calculated,6.6957,5.8579,5,q,
CREBRF|153222_calculated,6.5598,3.0071,5,q,
ARHGAP26|23092_calculated,6.5439,6.6857,5,q,
ZBED3|84327_calculated,6.5205,5.6068,5,q,
CDK7|1022_calculated,6.5018,9.8216,5,q,
SFXN1|94081_calculated,6.3575,10.4697,5,q,
ZCCHC10|54819_calculated,6.3532,6.6021,5,q,
WDR36|134430_calculated,6.35,6.7411,5,q,
ATP10B|23120_calculated,6.3016,9.958,5,q,
MAP3K1|4214_calculated,6.2707,5.8273,5,q,
MARVELD2|153562_calculated,6.2273,9.1054,5,q,
EBF1|1879_calculated,6.2061,2.1521,5,q,
PPIP5K2|23262_calculated,6.204,7.2112,5,q,
LTC4S|4056_calculated,6.1871,3.0502,5,q,
CEP120|153241_calculated,6.1768,4.457,5,q,
SEMA6A|57556_calculated,6.172,4.2077,5,q,
RAD17|5884_calculated,6.0996,5.6944,5,q,
ZSWIM6|57688_calculated,6.0705,4.5277,5,q,
MRPL22|29093_calculated,6.0443,8.0677,5,q,
ABLIM3|22885_calculated,5.9782,4.0399,5,q,
JMY|133746_calculated,5.9533,2.8141,5,q,
ARHGEF37|389337_calculated,5.8423,3.2929,5,q,
ALDH7A1|501_calculated,5.8223,6.7237,5,q,
SAP30L|79685_calculated,5.7329,3.944,5,q,
WWC1|23286_calculated,5.6538,9.6574,5,q,
ARSB|411_calculated,5.5681,3.0148,5,q,
PARP8|79668_calculated,5.4355,3.8852,5,q,
GEMIN5|25929_calculated,5.4152,5.3122,5,q,
CPEB4|80315_calculated,5.3603,4.3226,5,q,
MAST4|375449_calculated,5.3544,3.576,5,q,
PRR7|80758_calculated,5.3434,11.0019,5,q,
YTHDC2|64848_calculated,5.242,4.7832,5,q,
FBXL17|64839_calculated,5.2295,3.7645,5,q,
SHROOM1|134549_calculated,5.1669,6.5908,5,q,
DOK3|79930_calculated,5.132,4.6555,5,q,
ISL1|3670_calculated,5.1077,1.5679,5,q,
GRAMD3|65983_calculated,5.0571,4.3259,5,q,
LYRM7|90624_calculated,5.0266,3.3352,5,q,
IPO11|51194_calculated,5.0034,4.818,5,q,
FAM193B|54540_calculated,4.9827,4.4151,5,q,
SLC36A1|206358_calculated,4.9335,5.1123,5,q,
PGGT1B|5229_calculated,4.8898,5.5206,5,q,
