gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
DCLRE1C|64421_calculated,4.1213,4.2014,10,p,
NMT2|9397_calculated,3.9199,3.0962,10,p,
MASTL|84930_calculated,3.748,5.6681,10,p,
FRMD4A|55691_calculated,3.5179,1.9219,10,p,
ECHDC3|79746_calculated,3.4264,5.2662,10,p,
CACNB2|783_calculated,3.2753,0.4642,10,p,
SUV39H2|79723_calculated,2.9746,4.2308,10,p,
GATA3|2625_calculated,2.8493,1.9147,10,p,
NSUN6|221078_calculated,2.7777,2.6534,10,p,
MKX|283078_calculated,2.6342,0.6592,10,p,
WDR37|22884_calculated,2.6286,2.2217,10,p,
SEC61A2|55176_calculated,2.623,3.0505,10,p,
MTPAP|55149_calculated,2.4974,2.7951,10,p,
ZNF248|57209_calculated,2.4062,1.4231,10,p,
ANKRD26|22852_calculated,2.2626,1.752,10,p,
BEND7|222389_calculated,2.2067,1.9856,10,p,
NEBL|10529_calculated,2.1223,3.266,10,p,
ANKRD16|54522_calculated,1.9822,2.0134,10,p,
IDI2-AS1|55853_calculated,1.9728,3.4283,10,p,
SFMBT2|57713_calculated,1.9039,1.0442,10,p,
IDI2|91734_calculated,1.753,1.8792,10,p,
THNSL1|79896_calculated,1.681,2.4519,10,p,
FAM208B|54906|2of2_calculated,1.6093,1.6043,10,p,
PRKCQ|5588_calculated,1.5867,1.274,10,p,
AKR1C4|1109_calculated,1.3132,1.8523,10,p,
MCM10|55388_calculated,1.0872,3.0733,10,p,
TRDMT1|1787_calculated,0.8995,0.7264,10,p,
MIR938|100126327_calculated,0.8858,0.1521,10,p,
AKR1E2|83592_calculated,0.8102,0.9628,10,p,
ACBD7|414149_calculated,0.7769,1.27,10,p,
HSD17B7P2|158160_calculated,0.7671,0.7277,10,p,
CDNF|441549_calculated,0.7175,0.7988,10,p,
MIR604|693189_calculated,0.5982,0.1574,10,p,
C1QL3|389941_calculated,0.5922,0.6625,10,p,
PRINS|100169750_calculated,0.5801,0.3555,10,p,
GPR158|57512_calculated,0.5738,0.6708,10,p,
UCN3|114131_calculated,0.5642,6.903,10,p,
CCDC7|221016_calculated,0.5607,0.4893,10,p,
MRC1|4360|1of2_calculated,0.5532,0.4042,10,p,
CALML3|810_calculated,0.5249,16.1052,10,p,
TUBAL3|79861_calculated,0.5159,1.6981,10,p,
LRRC37A6P|387646_calculated,0.385,0.3395,10,p,
MRC1|4360|2of2_calculated,0.3659,0.1781,10,p,
ST8SIA6|338596_calculated,0.3603,0.2203,10,p,
C10orf111|221060_calculated,0.2633,0.3373,10,p,
CUBN|8029_calculated,0.2591,0.1089,10,p,
SFTA1P|207107_calculated,0.2055,0.2781,10,p,
ITIH2|3698_calculated,0.1984,0.9292,10,p,
ENKUR|219670_calculated,0.1657,0.2609,10,p,
ADARB2|105_calculated,0.1471,0.0861,10,p,
MEIG1|644890_calculated,0.1382,0.19,10,p,
TMEM236|653567|2of2_calculated,0.1054,0.1122,10,p,
LINC00264|645528_calculated,0.0948,0.0306,10,p,
OLAH|55301_calculated,0.0742,0.0859,10,p,
CALML5|51806_calculated,0.0703,3.1835,10,p,
ADARB2-AS1|642394_calculated,0.0701,0.3237,10,p,
ARMC3|219681_calculated,0.0666,0.1633,10,p,
PTCHD3|374308_calculated,0.0566,0.0624,10,p,
GJD4|219770_calculated,0.0564,0.0551,10,p,
MYO3A|53904_calculated,0.0534,0.0869,10,p,
C10orf113|387638_calculated,0.0502,0.0401,10,p,
PTF1A|256297_calculated,0.0467,0.1534,10,p,
SPAG6|9576_calculated,0.0439,0.0818,10,p,
C10orf67|256815_calculated,0.0436,0.044,10,p,
TMEM236|653567|1of2_calculated,0.0409,0.0651,10,p,
MIR1915|100302129_calculated,0.0395,0.0301,10,p,
TUBB8|347688_calculated,0.023,0.0327,10,p,
AKR1CL1|340811_calculated,0.0131,0.0173,10,p,
LINC00200|399706_calculated,0.0124,0.1157,10,p,
UCMA|221044_calculated,0.0122,0.0094,10,p,
MIR548Q|100313841_calculated,0.0121,0.0119,10,p,
SLC39A12|221074_calculated,0.0106,0.0102,10,p,
LYZL2|119180_calculated,0.006,0.0177,10,p,
EBLN1|340900_calculated,0.0056,0.0048,10,p,
ANKRD30A|91074_calculated,0.0044,0.0136,10,p,
ACTR3BP5|399746_calculated,0.0034,0.0021,10,p,
MTRNR2L7|100288485_calculated,0.0018,0.0026,10,p,
LYZL1|84569_calculated,0.0011,0.0046,10,p,
PPA1|5464_calculated,86.5284,134.6568,10,q,11.1-
TIMM23|100287932|2of2_calculated,18.1432,26.7856,10,q,11.21-
TIMM23|100287932|1of2_calculated,1.3992,1.2571,10,q,11.21-
ZNF239|8187_calculated,2.06,2.7328,10,q,11.22-
PSAP|5660_calculated,463.5547,459.4008,10,q,21-
EIF4EBP2|1979_calculated,36.0578,28.9392,10,q,21-
ZWINT|11130_calculated,8.0324,22.9601,10,q,21-
HTR7|3363_calculated,0.3705,0.1324,10,q,21-
NPFFR1|64106_calculated,0.187,0.2558,10,q,21-
P4HA1|5033_calculated,11.52,16.7558,10,q,21.3-
SLC25A16|8034_calculated,5.524,4.955,10,q,21.3-
DNA2|1763_calculated,1.3158,2.6505,10,q,21.3-
PPIF|10105_calculated,31.5237,51.9427,10,q,22-
ZNF32|7580_calculated,21.7693,17.4969,10,q,22-
BTAF1|9044_calculated,6.9595,5.8269,10,q,22-
POLR3A|11128_calculated,4.828,5.1718,10,q,22-
NRG3|10718_calculated,0.2031,0.0927,10,q,22-
VCL|7414_calculated,75.6369,29.3082,10,q,22.1-
AP3M1|26985_calculated,14.5559,14.6397,10,q,22.1-
OIT3|170392_calculated,0.5385,0.5155,10,q,22.2-
SFTPD|6441_calculated,0.4332,0.6602,10,q,22.2-
LDB3|11155_calculated,9.0104,0.5581,10,q,22.3-
SCD|6319_calculated,20.4178,59.7126,10,q,23-
IDE|3416_calculated,11.0054,12.2253,10,q,23-
PPP1R3C|5507_calculated,9.9792,2.9965,10,q,23-
FRAT2|23401_calculated,8.1337,15.7706,10,q,23-
CNNM2|54805_calculated,4.4036,4.6576,10,q,23-
ENTPD7|57089_calculated,3.6369,5.0225,10,q,23-
HPSE2|60495_calculated,2.0435,0.2189,10,q,23-
CNNM1|26507_calculated,1.271,1.1644,10,q,23-
SORCS1|114815_calculated,0.7755,0.1019,10,q,23-
TLL2|7093_calculated,0.308,0.4003,10,q,23-
SORCS3|22986_calculated,0.1648,0.0296,10,q,23-
CYP26A1|1592_calculated,0.04,0.0539,10,q,23-
DNTT|1791_calculated,0.0081,0.0059,10,q,23-
OPALIN|93377_calculated,0.0028,0.0048,10,q,23-
HPS1|3257_calculated,19.2829,20.2688,10,q,23.1-
LIPA|3988_calculated,36.5553,39.6105,10,q,23.2-
BLNK|29760_calculated,11.8444,14.0227,10,q,23.2-
SNCG|6623_calculated,10.0645,6.2351,10,q,23.2-
SLIT1|6585_calculated,0.166,0.3414,10,q,23.3-
MARCH5|54708_calculated,7.837,9.6048,10,q,23.32-
RPP30|10556_calculated,3.2117,3.3338,10,q,23.32-
LDB1|8861_calculated,22.6664,16.8889,10,q,24-
MXI1|4601_calculated,13.8428,8.694,10,q,24-
MMS19|64210_calculated,12.2835,14.4405,10,q,24-
CHUK|1147_calculated,7.439,9.259,10,q,24-
TAF5|6877_calculated,2.0678,2.7761,10,q,24-
NRAP|4892_calculated,0.3118,0.8167,10,q,24-
MGEA5|10724_calculated,20.8622,13.8012,10,q,24.1-
GOT1|2805_calculated,14.4037,27.3165,10,q,24.1-
ALDH18A1|5832_calculated,27.1927,41.8311,10,q,24.3-
PRDX3|10935_calculated,74.8218,98.9567,10,q,25-
GFRA1|2674_calculated,7.1208,1.1334,10,q,25-
ACADSB|36_calculated,5.4483,5.1206,10,q,25-
FGF8|2253_calculated,0.0467,0.1011,10,q,25-
TECTB|6975_calculated,0.0231,0.0283,10,q,25-
ACSL5|51703_calculated,31.4348,60.9829,10,q,25.1-
BAG3|9531_calculated,58.4422,31.543,10,q,25.2-
UROS|7390_calculated,5.0042,5.8147,10,q,25.2-
DPYSL4|10570_calculated,0.8545,0.4635,10,q,25.2-
DMBT1|1755_calculated,38.8256,101.8331,10,q,25.3-
FGFR2|2263_calculated,19.4509,9.9821,10,q,25.3-
PRLHR|2834_calculated,0.1974,0.2408,10,q,25.3-
DHX32|55760_calculated,8.7169,10.4096,10,q,26.11-
SEC23IP|11196_calculated,8.5547,9.837,10,q,26.11-
DOCK1|1793_calculated,10.2597,7.4566,10,q,26.13-
ECHS1|1892_calculated,57.721,101.8775,10,q,26.2-
GPR26|2849_calculated,0.0472,0.0074,10,q,26.2-
LIPF|8513_calculated,844.8457,710.9182,10,q,
ACTA2|59_calculated,716.7129,112.2984,10,q,
RPS24|6229_calculated,212.7695,210.2664,10,q,
PDLIM1|9124_calculated,159.7205,193.5021,10,q,
HNRNPF|3185|1of2_calculated,96.5514,161.7526,10,q,
ANXA11|311_calculated,90.9708,108.9392,10,q,
NDUFB8|4714_calculated,89.6375,98.5014,10,q,
USMG5|84833_calculated,77.0515,95.8578,10,q,
PCBD1|5092_calculated,75.9602,108.4509,10,q,
HTRA1|5654_calculated,67.11,39.1115,10,q,
NCOA4|8031_calculated,64.4794,63.7696,10,q,
SRGN|5552_calculated,64.0357,56.1901,10,q,
C10orf10|11067_calculated,63.8584,38.6472,10,q,
SORBS1|10580_calculated,63.832,6.8548,10,q,
HNRNPF|3185|2of2_calculated,57.3328,92.1905,10,q,
GHITM|27069_calculated,55.8597,74.9301,10,q,
TRIM8|81603_calculated,51.1047,44.4064,10,q,
TM9SF3|56889_calculated,50.9775,58.5661,10,q,
EIF3A|8661_calculated,47.3601,51.134,10,q,
DDIT4|54541_calculated,44.3699,67.9731,10,q,
ACTR1A|10121_calculated,42.2476,38.3344,10,q,
GSTO1|9446_calculated,42.15,58.4237,10,q,
TSPAN15|23555_calculated,41.9522,62.5287,10,q,
TACR2|6865_calculated,41.6237,3.1833,10,q,
MARVELD1|83742_calculated,38.7007,17.521,10,q,
ANXA7|310_calculated,36.1463,38.3268,10,q,
MYOF|26509_calculated,31.8846,24.2305,10,q,
HNRNPH3|3189_calculated,31.5563,28.5082,10,q,
GLUD1|2746_calculated,31.0164,32.7165,10,q,
CPXM2|119587_calculated,30.9581,3.9691,10,q,
OAT|4942_calculated,30.1609,35.8288,10,q,
VDAC2|7417_calculated,29.5368,38.0681,10,q,
ZCCHC24|219654_calculated,28.9134,6.4439,10,q,
CUEDC2|79004_calculated,28.3895,26.413,10,q,
CXCL12|6387_calculated,25.9302,7.0666,10,q,
HK1|3098_calculated,25.8992,21.6027,10,q,
AVPI1|60370_calculated,25.8924,26.0098,10,q,
ADD3|120_calculated,25.8636,28.1725,10,q,
ANAPC16|119504_calculated,25.8247,19.9095,10,q,
SAR1A|56681_calculated,25.1098,23.7452,10,q,
CCDC6|8030_calculated,24.7561,21.6413,10,q,
DDX21|9188_calculated,24.7086,33.5794,10,q,
RGS10|6001_calculated,24.3462,23.2546,10,q,
SEC24C|9632_calculated,24.1385,29.7358,10,q,
MCU|90550_calculated,23.8377,32.5952,10,q,
NFKB2|4791_calculated,23.8342,28.6321,10,q,
VPS26A|9559_calculated,23.8143,27.743,10,q,
NOLC1|9221_calculated,23.5167,38.0982,10,q,
PDCD4|27250_calculated,23.1566,24.0341,10,q,
MRPS16|51021_calculated,22.6976,30.6846,10,q,
ZMIZ1|57178_calculated,22.6724,15.1579,10,q,
FBXW4|6468_calculated,22.5073,18.5869,10,q,
REEP3|221035_calculated,22.5026,15.228,10,q,
MICU1|10367_calculated,22.1415,24.9608,10,q,
ZNF511|118472_calculated,22.0303,42.5378,10,q,
INPP5A|3632_calculated,21.4869,10.6223,10,q,
TSPAN14|81619_calculated,20.7416,22.5492,10,q,
NSMCE4A|54780_calculated,20.6374,14.5342,10,q,
CAMK2G|818_calculated,20.5701,9.4812,10,q,
BUB3|9184_calculated,20.2747,32.572,10,q,
FAM213A|84293|2of2_calculated,20.0483,19.3763,10,q,
MSMB|4477_calculated,19.9138,97.5161,10,q,
SLK|9748_calculated,19.4838,19.4831,10,q,
PTEN|5728_calculated,19.2051,15.0238,10,q,
ZNF503|84858_calculated,19.1249,14.2524,10,q,
ABLIM1|3983_calculated,19.0962,24.0393,10,q,
SMC3|9126_calculated,18.8227,20.9392,10,q,
KCNMA1|3778_calculated,18.3983,1.6636,10,q,
C10orf54|64115_calculated,18.3791,16.7076,10,q,
CCAR1|55749_calculated,18.3626,20.1322,10,q,
SFXN3|81855_calculated,18.2653,16.6678,10,q,
PLAU|5328_calculated,18.0929,32.3586,10,q,
IFIT3|3437_calculated,17.1892,19.2755,10,q,
COMTD1|118881_calculated,16.92,30.3417,10,q,
MRPL43|84545_calculated,16.4283,20.7166,10,q,
PSD|5662_calculated,16.3615,1.5002,10,q,
CHCHD1|118487_calculated,16.2551,22.0035,10,q,
NT5C2|22978_calculated,16.251,17.6666,10,q,
PLEKHA1|59338_calculated,16.0205,16.9295,10,q,
PPP3CB|5532_calculated,16.0119,9.5657,10,q,
PGAM1|5223_calculated,16.0091,20.1501,10,q,
WBP1L|54838_calculated,15.9652,11.1057,10,q,
GLRX3|10539_calculated,15.8588,23.1497,10,q,
ADRA2A|150_calculated,15.7959,12.7376,10,q,
PLAC9|219348_calculated,15.4734,4.6723,10,q,
ARID5B|84159_calculated,15.4697,9.6815,10,q,
CTBP2|1488_calculated,15.439,18.7492,10,q,
EXOSC1|51013_calculated,15.274,18.571,10,q,
PDZD8|118987_calculated,15.223,21.0626,10,q,
MMRN2|79812_calculated,14.9123,6.7727,10,q,
DLG5|9231_calculated,14.8586,10.5978,10,q,
GRK5|2869_calculated,14.7353,11.5845,10,q,
SPOCK2|9806_calculated,14.4448,9.1115,10,q,
SH3PXD2A|9644_calculated,14.3888,8.7766,10,q,
LZTS2|84445_calculated,14.2629,10.1636,10,q,
ECD|11319_calculated,13.9717,14.6364,10,q,
TUBGCP2|10844_calculated,13.8914,15.9265,10,q,
RBP4|5950_calculated,13.871,29.1284,10,q,
TACC2|10579_calculated,13.8667,8.0361,10,q,
CHST15|51363_calculated,13.7718,6.6426,10,q,
GBF1|8729_calculated,13.462,13.0222,10,q,
LHPP|64077_calculated,13.421,13.6499,10,q,
TNKS2|80351_calculated,13.1448,11.0308,10,q,
ATAD1|84896_calculated,13.0523,13.8876,10,q,
XPNPEP1|7511_calculated,13.0122,18.9722,10,q,
SHOC2|8036_calculated,12.9574,12.342,10,q,
KIAA1279|26128_calculated,12.9047,12.3158,10,q,
TCF7L2|6934_calculated,12.8548,13.8744,10,q,
MCMBP|79892_calculated,12.8089,15.7684,10,q,
MGMT|4255_calculated,12.6333,15.8056,10,q,
UBE2D1|7321_calculated,12.4655,12.1579,10,q,
TIAL1|7073_calculated,12.3681,13.3306,10,q,
SGPL1|8879_calculated,12.2945,16.6028,10,q,
ALOX5|240_calculated,12.2559,11.347,10,q,
FAM213A|84293|1of2_calculated,12.1863,13.5266,10,q,
PCGF5|84333_calculated,12.1795,11.5156,10,q,
WDR11|55717_calculated,12.1777,8.885,10,q,
TCTN3|26123_calculated,12.1064,14.4232,10,q,
CSGALNACT2|55454_calculated,12.0893,6.9625,10,q,
CISD1|55847_calculated,12.0563,11.4005,10,q,
DNAJB12|54788_calculated,12.0415,13.2482,10,q,
WAPAL|23063_calculated,11.8813,11.307,10,q,
BMPR1A|657_calculated,11.6262,6.1768,10,q,
DNAJC9|23234_calculated,11.5907,17.8988,10,q,
CASP7|840_calculated,11.5293,19.4226,10,q,
ZDHHC6|64429_calculated,11.4597,15.8157,10,q,
BBIP1|92482_calculated,11.3784,9.3222,10,q,
IFIT1|3434_calculated,11.3576,8.3852,10,q,
SMNDC1|10285_calculated,11.3281,14.0154,10,q,
PPRC1|23082_calculated,11.3146,14.2386,10,q,
PPP2R2D|55844_calculated,11.3076,12.0511,10,q,
ZDHHC16|84287_calculated,11.2386,16.4369,10,q,
ERLIN1|10613_calculated,11.1473,16.5709,10,q,
ZRANB1|54764_calculated,11.1418,8.0671,10,q,
MTG1|92170_calculated,10.9614,15.8095,10,q,
ZNF22|7570|1of2_calculated,10.7876,10.1531,10,q,
JMJD1C|221037_calculated,10.729,7.0626,10,q,
TFAM|7019_calculated,10.6306,14.642,10,q,
C10orf32|119032_calculated,10.4617,8.7137,10,q,
ADO|84890_calculated,10.3939,10.7842,10,q,
ITPRIP|85450_calculated,10.246,8.378,10,q,
NRBF2|29982_calculated,10.2145,12.46,10,q,
C10orf76|79591_calculated,10.1533,8.6518,10,q,
ATE1|11101_calculated,10.1443,7.8065,10,q,
DUSP5|1847_calculated,10.0588,12.5072,10,q,
MKI67|4288_calculated,9.9212,22.3804,10,q,
SLC25A28|81894_calculated,9.9117,8.8685,10,q,
BLOC1S2|282991_calculated,9.7598,13.4173,10,q,
PAPSS2|9060_calculated,9.6359,10.4384,10,q,
BCCIP|56647_calculated,9.5009,13.4662,10,q,
KAT6B|23522_calculated,9.3415,5.4938,10,q,
CSTF2T|23283_calculated,9.3246,7.9846,10,q,
ADK|132_calculated,9.2931,12.7503,10,q,
FAM53B|9679_calculated,9.2143,8.4845,10,q,
SEMA4G|57715_calculated,8.9686,17.6106,10,q,
PIK3AP1|118788_calculated,8.8891,11.228,10,q,
SLC18A2|6571_calculated,8.857,7.0294,10,q,
SUPV3L1|6832_calculated,8.7347,10.5918,10,q,
ENTPD1|953_calculated,8.7111,4.697,10,q,
CALHM2|51063_calculated,8.6468,5.3367,10,q,
DDX50|79009_calculated,8.6108,7.3773,10,q,
UBTD1|80019_calculated,8.5935,8.4915,10,q,
DNMBP|23268_calculated,8.4419,9.8367,10,q,
NPM3|10360_calculated,8.4028,17.9206,10,q,
SLC29A3|55315_calculated,8.2792,8.7363,10,q,
ASCC1|51008_calculated,8.2153,7.881,10,q,
CH25H|9023_calculated,8.0561,3.1587,10,q,
SGMS1|259230_calculated,7.8783,8.0714,10,q,
USP54|159195_calculated,7.8113,8.4156,10,q,
FAM204A|63877_calculated,7.786,7.1154,10,q,
SEC31B|25956_calculated,7.7809,8.0264,10,q,
IKZF5|64376_calculated,7.7723,7.0966,10,q,
SIRT1|23411_calculated,7.7349,5.7571,10,q,
FBXL15|79176_calculated,7.7304,9.0023,10,q,
HIF1AN|55662_calculated,7.7067,6.3494,10,q,
PDCD11|22984_calculated,7.5095,10.0711,10,q,
RASSF4|83937_calculated,7.487,7.1583,10,q,
SFXN4|119559_calculated,7.4537,11.495,10,q,
FAM160B1|57700_calculated,7.4493,4.8302,10,q,
FAM175B|23172_calculated,7.4088,8.4014,10,q,
FAM35A|54537_calculated,7.3215,6.9937,10,q,
HHEX|3087_calculated,7.3023,8.3194,10,q,
MAPK8|5599_calculated,6.9959,8,10,q,
HPS6|79803_calculated,6.9612,9.0247,10,q,
ZFYVE27|118813_calculated,6.8774,9.3332,10,q,
IFIT5|24138_calculated,6.8524,6.1829,10,q,
CLRN3|119467_calculated,6.8495,11.5907,10,q,
H2AFY2|55506_calculated,6.8377,5.8099,10,q,
COL17A1|1308_calculated,6.7552,14.1672,10,q,
PBLD|64081_calculated,6.7307,7.9779,10,q,
PWWP2B|170394_calculated,6.7198,10.653,10,q,
FUT11|170384_calculated,6.6729,4.6553,10,q,
ADAM8|101_calculated,6.5008,10.7823,10,q,
TRUB1|142940_calculated,6.5007,8.3309,10,q,
FAM149B1|317662_calculated,6.3945,5.4929,10,q,
BICC1|80114_calculated,6.345,2.442,10,q,
ARL3|403_calculated,6.3292,4.7342,10,q,
RAB11FIP2|22841_calculated,6.3059,4.1538,10,q,
CHST3|9469_calculated,6.3031,3.0095,10,q,
CWF19L1|55280_calculated,6.2661,7.5136,10,q,
COX15|1355_calculated,6.2056,7.7112,10,q,
NDST2|8509_calculated,6.2026,5.3985,10,q,
HKDC1|80201_calculated,6.1588,10.8835,10,q,
EGR2|1959_calculated,6.0949,3.6211,10,q,
NHLRC2|374354_calculated,5.9927,4.9024,10,q,
UNC5B|219699_calculated,5.9001,7.6849,10,q,
CEP55|55165_calculated,5.8713,15.1578,10,q,
LRRC20|55222_calculated,5.8448,6.1505,10,q,
IFIT2|3433_calculated,5.7708,5.0355,10,q,
BMS1|9790_calculated,5.7278,6.7645,10,q,
AFAP1L2|84632_calculated,5.6941,4.3574,10,q,
MARCH8|220972_calculated,5.6158,3.9182,10,q,
RRP12|23223_calculated,5.6102,8.7348,10,q,
INPP5F|22876_calculated,5.5863,3.556,10,q,
PI4K2A|55361_calculated,5.5382,5.5364,10,q,
VSTM4|196740_calculated,5.4509,1.4877,10,q,
CUTC|51076_calculated,5.4332,4.4484,10,q,
PRKG1|5592_calculated,5.4283,1.334,10,q,
ANKRD22|118932_calculated,5.4188,10.4481,10,q,
SAMD8|142891_calculated,5.3954,3.8329,10,q,
MINPP1|9562_calculated,5.2957,7.2787,10,q,
BNIP3|664_calculated,5.0858,4.4083,10,q,
DKK1|22943_calculated,4.9121,13.6542,10,q,
CDK1|983_calculated,4.8888,12.972,10,q,
KIF11|3832_calculated,4.8851,11.0017,10,q,
CYP2C19|1557_calculated,4.828,10.5524,10,q,
DPCD|25911_calculated,4.7768,6.1219,10,q,
POLL|27343_calculated,4.749,4.7193,10,q,
HABP2|3026_calculated,4.7346,11.3998,10,q,
AS3MT|57412_calculated,4.6701,2.899,10,q,
C10orf12|26148_calculated,4.6505,5.2548,10,q,
AIFM2|84883_calculated,4.6291,6.6191,10,q,
PTPRE|5791_calculated,4.6019,5.6922,10,q,
TYSND1|219743_calculated,4.5367,6.1631,10,q,
SUFU|51684_calculated,4.5109,3.66,10,q,
METTL10|399818_calculated,4.5077,5.0119,10,q,
RHOBTB1|9886_calculated,4.4436,3.4234,10,q,
NOC3L|64318_calculated,4.2483,5.1316,10,q,
C10orf11|83938_calculated,4.2301,4.6007,10,q,
BTRC|8945_calculated,4.1994,3.5523,10,q,
ZNF22|7570|2of2_calculated,4.1875,3.6889,10,q,
FAM178A|55719_calculated,4.1715,3.2391,10,q,
ZNF518A|9849_calculated,4.1501,4.5409,10,q,
PLCE1|51196_calculated,4.1421,2.9404,10,q,
GSTO2|119391_calculated,4.0887,9.4367,10,q,
SFXN2|118980_calculated,4.077,6.4904,10,q,
FAM13C|220965_calculated,4.071,1.2983,10,q,
DNAJC12|56521_calculated,3.9921,3.5685,10,q,
OBFC1|79991_calculated,3.9667,4.2326,10,q,
LINC00263|90271_calculated,3.8962,5.3777,10,q,
PRF1|5551_calculated,3.8852,5.1884,10,q,
KIAA1598|57698_calculated,3.8049,5.5005,10,q,
FAS|355_calculated,3.7848,3.5571,10,q,
HERC4|26091_calculated,3.6453,3.2346,10,q,
RUFY2|55680_calculated,3.6166,2.645,10,q,
GPRIN2|9721_calculated,3.5627,4.5803,10,q,
TBC1D12|23232_calculated,3.5463,3.0747,10,q,
ZNF33B|7582_calculated,3.5379,3.4585,10,q,
